parent_mol_id,seed_smiles,status,atom_a,atom_b,path_bonds,linker_length,target_ring,anchor_score_a,anchor_score_b,linker_probability,chemotype,generated_smiles,extracted_linker_smiles,known_linker_smiles,candidate_id,inchikey
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,10.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,10.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,thioether,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,10.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,dioxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,10.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,10.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,aza_thio,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,10.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,diaza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,diaza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,dioxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,oxa_aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,dithio,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,alkyl,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,thioether,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,aza_oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,oxa_thio,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,aza_thio,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,11.0,27.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,diaza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,oxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1COCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,oxa_aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,aza,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CNCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,duplicate_or_invalid_record,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,thioether,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CSCC1CC1[C@H](C(F)(F)F)N2,,,,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,alkyl,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,dithio,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,dioxa,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
JAK2_b8536fbab5,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3ccc(N4CCS(=O)(=O)CC4)nn3)ccc12,rejected_known_linker,11.0,33.0,15.0,3.0,18.0,0.67828,0.67828,0.649309,aza_thio,NC(=O)c1cnc2c3c1[nH]c1cc(ccc13)-c1ccc(nn1)N1CCS(=O)(=O)CC1CCCC1CC1[C@H](C(F)(F)F)N2,[12*]c1ccc([22*])nn1;[19*]N1CCS(=O)(=O)CC1CCC[33*];[19*]N1CCS(=O)(=O)CC1CC[32*];[19*]N1CCS(=O)(=O)CC1C[31*];[19*]N1CCS(=O)(=O)CC1[30*];[29*]CCCC1CC1[36*];[29*]CCCC1CC1[C@@H]([41*])C(F)(F)F;[29*]CCC[33*];[30*]CCC1CC1[36*];[30*]CCC1CC1[C@@H]([41*])C(F)(F)F;[31*]CC1CC1[36*];[31*]CC1CC1[C@@H]([41*])C(F)(F)F;[32*]C1CC1[36*];[32*]C1CC1[C@@H]([41*])C(F)(F)F;[6*]N[C@H](C1CC1CCC[29*])C(F)(F)F;[6*]N[C@H](C1CC1CC[30*])C(F)(F)F;[6*]N[C@H](C1CC1C[31*])C(F)(F)F;[6*]N[C@H](C1CC1[32*])C(F)(F)F;[6*]N[C@H]([35*])C(F)(F)F,[29*]CCC[33*],,
