mol_id,smiles,num_atoms,split
JAK2_0cbefcf53b,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,31,train
JAK2_e1ad5dee43,NS(=O)(=O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1,28,train
JAK2_aa619448ef,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,36,train
JAK2_79ec819e41,Cc1ccnc(Nc2sc(-c3ccccc3)cc2C(N)=O)c1,22,train
JAK2_6040ae7a3d,O=c1[nH]ccc2c(Nc3c(F)cccc3C(F)(F)F)nc3ccncc3c12,27,train
JAK2_e890d999da,Cc1ccc(Nc2nc(N)nc(CCl)n2)cc1,17,train
JAK2_74d0637379,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOCC1,26,train
JAK2_5aa453eb0c,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cccc23)CC[C@@]1(C)O,22,train
JAK2_5f8f64daca,COc1cc2cc(c1OCCN1CCCC1)CN(C)C/C=C/CCOc1cccc(c1)-c1ccnc(n1)N2,38,train
JAK2_ca0a832409,C1=C/CN(C2CC2)Cc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,30,train
JAK2_471b7843d8,Cc1cnc2nc1-c1cccc(c1)OCC/C=C/CN(C)Cc1cccc(c1)N2,29,train
JAK2_b7da26021f,C[C@H](Nc1ccnc(-n2cnc3cnccc32)n1)c1ccccc1,24,train
JAK2_90987f6c96,CC(=O)Nc1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,29,train
JAK2_c7f9b9faad,Nc1nn2cccnc2c1-c1cc(NCc2ccccn2)ncn1,24,train
JAK2_8b6ea9ab13,Cn1nc(C2CCCCC2)c2c3cc[nH]c3ncc21,19,train
JAK2_8ed5190fd0,C[C@H](Nc1cc(-c2cccc(N(C)C)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1,33,train
JAK2_6fc84de61e,CCCOc1ccc(C(=O)C(CN2CCOCC2)c2ccccc2)cc1,26,train
JAK2_0527f3a0e8,COC(=O)/C=C/c1ccc(OC(=O)OC)c(OC(=O)OC)c1,22,train
JAK2_a0b82402a1,NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,27,train
JAK2_e3b8202d52,CCS(=O)(=O)N1CCN(c2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CC1,38,train
JAK2_5257383b76,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(O[C@@H]2CCN(c3ccnc(F)c3)C2)c1,36,train
JAK2_4303028045,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1cccc(F)c1F,29,train
JAK2_a330abcf3a,Cn1c(-c2cn(CCO)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,27,train
JAK2_205d487531,COc1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(C[C@H](C)O)CC5)cc4)nn23)cn1,34,train
JAK2_b065db2dc7,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,35,train
JAK2_e7a55180ca,CS(=O)(=O)c1nc(-c2ccco2)cc(C(F)(F)F)n1,19,train
JAK2_bfa52bc93e,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,33,train
JAK2_2d23ea0d7b,COc1ccc(-c2cccn3nc(Nc4cnn([C@H](C)CO)c4)nc23)cc1,27,train
JAK2_ac5439f7ce,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)n1C,37,train
JAK2_5461f44079,NC(=O)c1cc(-c2ccccc2)sc1Nc1cc(F)ccn1,22,train
JAK2_dc987bb327,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2Cl)CC1,36,train
JAK2_bc3d94a134,Cn1c(-c2cn(CCP(=O)([O-])[O-])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1.[Na+].[Na+],32,train
JAK2_e546f615da,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCN(C)C)n2C)c1ccccc1,36,train
JAK2_ff9a901bf3,CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,26,train
JAK2_67c546b8f6,CCN(CCC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,33,train
JAK2_22b5f1b127,CCC[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,28,train
JAK2_1c395c5584,CN1C/C=C/CC(=O)Nc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,29,train
JAK2_81b37eaffc,C[C@H](Nc1cc(N(C)C)nc(-n2cnc3ccncc32)n1)c1ccccc1,27,train
JAK2_f46c4ac647,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C5CC5)ccc34)nc12)C(=O)N1CC(C#N)C1,35,train
JAK2_12086577ea,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,33,train
JAK2_1cbf54dd49,CC/C(=C(/CC)c1ccc(O)c(CN(CC)CC)c1)c1ccc(O)c(CN(CC)CC)c1,32,train
JAK2_155be966f1,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)NCCCN(C)C,41,train
JAK2_640f6a716a,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,34,train
JAK2_84d1d011c9,Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1C(=O)NCC#N,32,train
JAK2_6517cb645a,CC(O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1,27,train
JAK2_e4f689f816,Cc1cc(Nc2nc(N3CCNCC3)nn3cccc23)n[nH]1,22,train
JAK2_b61bf142f6,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4ccc(F)cc4F)CC3)nn3cccc23)n[nH]1,33,train
JAK2_3b6bdc2a02,Cc1cc2c(c(=O)[nH]1)-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,28,train
JAK2_4e176748e3,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,33,train
JAK2_eae799ec15,CCOc1ccc(C(=O)C(CN2CCOCC2)c2ccccc2)cc1.Cl,26,train
JAK2_620238896b,CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,33,train
JAK2_4c1cea8d33,COc1ccc2cc1COCC=CCOCc1cc(ccc1OCCN1CCCC1)Nc1nccc-2n1,37,train
JAK2_6756147e70,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1,31,train
JAK2_0c0d246793,COc1ccc(Nc2ncc3ccc(-c4ccccc4OC)n3n2)cc1,26,train
JAK2_0ae2e7d4d4,CC1(C)[C@H](O)CC[C@H]1Nc1c(C(N)=O)cnn2cccc12,21,train
JAK2_e1ea9485cf,O=c1[nH]ccc2nc(Nc3c(F)cc(F)cc3Cl)c3ccc(F)cc3c12,26,train
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,40,train
JAK2_7397607b96,O=C1CC/C=C\COc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)N1,28,train
JAK2_973cbbda4f,C[C@@H]1CCN(Cc2cccc(F)c2F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,27,train
JAK2_98e3cbb9f7,O=c1[nH]ccc2c(NC3CC3)nc3ccc(F)cc3c12,20,train
JAK2_7300d24f37,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,39,train
JAK2_7afcbebd5f,CC1(C)CCC[C@@H]1Nc1c(C(N)=O)cnn2cccc12,20,train
JAK2_cb8d8ee44c,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)N(C)C,25,train
JAK2_2b70dc76a0,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4Br)CC3)nn3cccc23)n[nH]1,31,train
JAK2_69affe3916,Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4cc[nH]c(=O)c34)cccc12,30,train
JAK2_6817614314,Cc1cccc(Nc2nc(N)nc(CCl)n2)c1C,18,train
JAK2_b84f73f8cc,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc(F)cnc2n1)c1ncc(F)cn1,28,train
JAK2_256b00588d,Fc1cc2cc(c1)-c1ccnc(n1)Nc1ccc(OCCN3CCCC3)c(c1)COCC=CCOC2,36,train
JAK2_4e34f2c6aa,Nc1nc(CCl)nc(Nc2ccc3ccccc3c2)n1,20,train
JAK2_d3faa600af,Fc1ccc2cc1COCC=CCOCc1cc(ccc1OCCN1CCCC1)Nc1nccc-2n1,36,train
JAK2_ba28a205aa,COc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1N,28,train
JAK2_34d30ab507,CN1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,33,train
JAK2_8fb5981054,Nc1nc2c(-c3cccnc3)cccn2n1,16,train
JAK2_4c7fbe6cf1,CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)NCCc2ccc(O)c(O)c2)c1,30,train
JAK2_51eb2cd77d,COCCNC(=O)c1cnc(N)c2cc(-c3ccc(S(=O)(=O)NC(C)(C)C)cc3)sc12,31,train
JAK2_08baa18ebe,N[C@H]1CCCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc(-n3nccn3)c2)n1,31,train
JAK2_5e93f11c0e,CC(C)c1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,25,train
JAK2_1f22960c7f,Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,27,train
JAK2_4c13d3aa84,COc1ccccc1-c1ccc2cnc(Nc3ccc(C4CCN(C[C@H](C)O)CC4)cc3)nn12,34,train
JAK2_d8675ab6f8,CN(C)C(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,31,train
JAK2_ade5fd5f47,COc1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,28,train
JAK2_eb936c7158,COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,23,train
JAK2_8d2989c01d,CC(Nc1nc2cc[nH]c(=O)c2cc1C(=O)NCCN(C)C)C(C)(C)C,26,train
JAK2_eefd73669b,Oc1ccc(-c2nc(Nc3cccc(Cl)c3)nc3[nH]cnc23)cc1,24,train
JAK2_085ed345f8,CC1(C)[C@@H](O)CC[C@H]1Nc1c(C(N)=O)cnn2cccc12,21,train
JAK2_ddd315e2f6,C1=CCOCc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(OCCN3CCCC3)c2)COC1,35,train
JAK2_a1f046c748,C[C@H](Nc1ncc(Cl)c(Nc2cn(C)cn2)n1)c1ncc(F)cn1,24,train
JAK2_a84cb3850f,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCCn1ccnc1)n2C)c1ccccc1,39,train
JAK2_2501ed0c0c,Nc1nc(Nc2cccnc2)nn1C(=O)c1c(F)cccc1F,23,train
JAK2_238d6846a6,C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4ccc(N)nn4)ccc3c12)C(C)(C)C,30,train
JAK2_82cc0d8c9d,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,35,train
JAK2_8d61ec1030,C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,26,train
JAK2_73bee44fdc,C[C@H](Nc1cc(-c2ccc(N(C)C)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,33,train
JAK2_a81df0467c,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,21,train
JAK2_cd0ef0dc7c,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)cc1,32,train
JAK2_50692d5f74,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCCN(c3ccnc(F)c3)C2)c1,37,train
JAK2_7f030855a6,CCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1cc(Cl)ccc1C,25,train
JAK2_123f0870c5,CCC(C)[C@@H](NC(=O)OC(C)(C)C)c1nnc(S(=O)(=O)Cc2cccc(C)c2)o1,29,train
JAK2_ce48ae1d96,Cc1cc(Nc2nc(N3CCN(C(=O)CCc4ccccc4)CC3)nn3cccc23)n[nH]1,32,train
JAK2_ba8ed991fd,O=C1CC[C@H](C(=O)Nc2ccc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)cc2)N1,34,train
JAK2_168037a051,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,31,train
JAK2_27e841aec4,Cc1nc([N+](=O)[O-])c(Br)n1Cc1ccc(Cl)c(Cl)c1,19,train
JAK2_7d87127a7a,NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5ncccn5)n4n3)cc2)CC1,32,train
JAK2_5812dc0236,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cc(F)ccc1C(F)(F)F,27,train
JAK2_fd1cea57b5,COC[C@H](C)Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)N1CCN(C)CC1)n2C,34,train
JAK2_872f4a4e2c,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NS(=O)(=O)c1ccccc1)n2C)c1ccccc1,40,train
JAK2_80b89f8e05,Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(NC4CCCCC4)c23)cn1,29,train
JAK2_7258b6b2a1,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1C(F)(F)F,29,train
JAK2_aab6d9dd88,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4ccccc4C)CC3)nn3cccc23)n[nH]1,32,train
JAK2_09dce2f4d2,NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1ccc(-c3ccccc3)cc12,29,train
JAK2_46fb903abc,C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4cnc(N)nc4)ccc3c12)C(C)(C)C,30,train
JAK2_cd87bdbbc4,C[C@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,22,train
JAK2_41b9969ce1,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(F)c(N3CCOCC3)n2)n[nH]1,30,train
JAK2_5c4838f40a,C[C@@]1(C#N)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,21,train
JAK2_1509a7bf44,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)[C@H]1CCCN1,33,train
JAK2_7c9f52f196,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,26,train
JAK2_f80439c7b2,c1cc2c(ncc3[nH]nc(C4CCCCC4)c32)[nH]1,18,train
JAK2_f8ef9f9f68,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2C)n[nH]1,24,train
JAK2_94bd16fd4f,COc1ccccc1-c1ccc2cnc(Nc3ccc(S(=O)(=O)N(C)C)cc3)nn12,30,train
JAK2_3ea0a48a8e,N[C@H]1COCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,29,train
JAK2_c1b88c9b92,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,37,train
JAK2_14d7597dd3,CCOP(=O)(CCn1cc(-c2ccc(-c3nc(-c4ccc(F)cc4)c(-c4cc[nH]c(=O)c4)[nH]3)cc2)nn1)OCC,40,train
JAK2_67cf406997,N#CCC(=O)Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,31,train
JAK2_a16dc6f15f,CS(=O)(=O)Nc1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,37,train
JAK2_72363ef411,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3)o2)cc1,29,train
JAK2_1c386b4db1,C#CCSc1nsc(SCC#C)c1C#N,15,train
JAK2_9d9a9fd819,NC(=O)c1cnc(N2CCCCC2)c2c1[nH]c1ccc(F)cc12,23,train
JAK2_0f8fe1bc4c,Cc1cnc2nc1-c1ccnc(c1)OCC/C=C/COCc1cc(ccc1OCCN1CCCC1)N2,36,train
JAK2_5ca6d8c011,Cc1cc(Nc2nc3cccc(-c4cccc(S(C)(=O)=O)c4)n3n2)ccn1,27,train
JAK2_82ddfd3479,CCn1cc(-c2cccc3nc(Nc4ccnc(CO)c4)nn23)cn1,25,train
JAK2_999eeb76db,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1cc(N2CCNCC2)ccc1C(F)(F)F,32,train
JAK2_ba835f2750,CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,24,train
JAK2_081abce294,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,33,train
JAK2_44cc5faa59,CC(C)[C@H](C)Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,22,train
JAK2_04835c356d,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N4CCOCC4)nc3)ccc12,37,train
JAK2_6347e2acc3,Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,25,train
JAK2_63ed0c3402,O=C1CCCN1CCOc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,36,train
JAK2_cd873cfa5a,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3[nH]nc(N)c3c2)c1,24,train
JAK2_b2cd0935ed,O=C1Nc2ccc3c(oc4ccccc43)c2/C1=N/Nc1ccncc1,25,train
JAK2_b68f81bbb0,COc1ccc(-c2cccn3nc(Nc4cnn(C5CCOCC5)c4)nc23)cc1,29,train
JAK2_9a046a10eb,CN1C/C=C/COCc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,28,train
JAK2_fc324d5fae,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cc(co2)COC/1,34,train
JAK2_d3fbad0d44,COc1ccc(CC(=O)N2CCN(c3nc(Nc4cc(C)[nH]n4)c4cccn4n3)CC2)cc1,33,train
JAK2_cc0f142b89,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc[nH]c2n1)c1ncc(F)cn1,26,train
JAK2_58bab7df27,C[C@@]1(F)CCC[C@@H]1Nc1c(C(N)=O)cnn2cccc12,20,train
JAK2_e4d3938dce,O=C(NCc1ccco1)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,34,train
JAK2_007e48c345,O=C(C=C=Nc1ccccc1)C(=O)N=C=Cc1ccccc1,22,train
JAK2_11eb785811,CS(=O)(=O)c1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)cc1,36,train
JAK2_797aa2ddf2,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,38,train
JAK2_066f3b1fc8,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(Cl)cccc21,30,train
JAK2_cb7070498d,Cn1c(Cl)cnc1/C=C/C(=O)c1ccccc1O,18,train
JAK2_5ddb5d0aa4,O=C(Cc1ccccc1)N1CCN(c2nc(Nc3nccs3)c3cccn3n2)CC1,30,train
JAK2_c64d7f6934,O=c1[nH]ccc2nc(Nc3c(Cl)cccc3Cl)c3ccc(F)cc3c12,25,train
JAK2_512d87164a,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)Nc1ccccc1,29,train
JAK2_27cafa9b71,Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1Br,25,train
JAK2_fc1e2398b3,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)n[nH]1,24,train
JAK2_0789a97f1f,Nc1nn2cccnc2c1-c1cc(NCc2cccnc2)ncn1,24,train
JAK2_b13e78c95d,COCCN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,31,train
JAK2_9859bb3af2,COc1cc(Nc2nc3cccc(-c4ccc5ncccc5c4)c3o2)cc(OC)c1OC,32,train
JAK2_24694de90c,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)CC2)c1,37,train
JAK2_2d508b2bcb,COc1ccc2cc1OCC/C=C/CN(C)Cc1cccc(c1)Nc1nccc-2n1,30,train
JAK2_ae47a3ff43,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,30,train
JAK2_b9a8095375,CCN(CC)S(=O)(=O)c1cccc(N2C(=O)/C(=C\Nc3ccccc3C(=O)O)c3ccccc3C2=O)c1,37,train
JAK2_e5db354ecb,COc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,30,train
JAK2_b32d58bce2,CN1CCN(c2cc(Oc3ccccc3Cl)nc(-n3cnc4ccncc43)n2)CC1,30,train
JAK2_a47c4dae25,CC(C)Nc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,21,train
JAK2_d7c729c2c7,COc1ccc(Cl)c(Nc2nc(-n3cnc4ccncc43)nc3c2cc(C(=O)N2CCN(C)CC2)n3C)c1,38,train
JAK2_2fbd9b5970,CC(C)n1cc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cn1,27,train
JAK2_89681736da,CC(C)(CO)CNc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,23,train
JAK2_62181abde5,COc1ccc(OC)c(NS(=O)(=O)c2ccc(SC)cc2)c1,22,train
JAK2_b4d9aeab68,CN1CCN(C2CCN(c3cccc(Nc4nc5c(-c6ccc(S(C)(=O)=O)cc6)cccn5n4)c3)CC2)CC1,39,train
JAK2_76a0b02083,CC1(C)C2CCCC1(C)[C@@H]2Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,27,train
JAK2_6d024c163e,CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)c1,40,train
JAK2_4be86e3724,Cc1cc(Nc2nc3cccc(-c4cnn(CC(C)C)c4)n3n2)ccn1,26,train
JAK2_b8c588ec1e,CCN(CC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1.Cl,30,val
JAK2_0455727edb,CN(C)CCNC(=O)c1cnc(N)c2cc(-c3ccc(S(=O)(=O)NC(C)(C)C)cc3)sc12,32,val
JAK2_3122b540ca,Oc1ccc(C2Nc3ccccc3-c3ncnc4[nH]cc2c34)cc1F,25,val
JAK2_050c16628f,Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,23,val
JAK2_ac97500aa0,CN(C)C(=O)c1ccc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)cc1,35,val
JAK2_2b858ec493,CC(C)(O)COCc1cccc(Nc2sc(-c3c(F)cc(C(C)(C)O)cc3F)cc2C(N)=O)n1,34,val
JAK2_a3fcf76182,NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,28,val
JAK2_48f0f73732,O=C([O-])c1cc(-c2nc(-c3ccc(F)cc3)c(-c3cc[nH]c(=O)c3)[nH]2)ccc1O.[Na+],30,val
JAK2_fe63a15dd7,CCN(CC)CCCOc1ccc(Nc2nccc(-c3ccc(C(=O)NCC#N)cc3)n2)cc1,34,val
JAK2_ced8b58c13,O=c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,17,val
JAK2_af44d6ccb1,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCNCC3)n2)n[nH]1,30,val
JAK2_d4de330de6,COc1cccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)c1,28,val
JAK2_34831252f9,Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc(C)c1O,28,val
JAK2_fd60474d3f,Nc1nc(CCl)nc(N(c2ccccc2)c2ccccc2)n1,22,val
JAK2_2cc6d2750f,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4C)n3)c2)CC1,34,val
JAK2_b27b9007b4,O=c1[nH]c(CSc2nnc(NCC3CCCO3)s2)nc2sc(-c3ccccc3)cc12,30,val
JAK2_e5976c5a3a,CN1C/C=C/CCOc2cccc(c2)-c2cc(N3CCCC3)nc(n2)Nc2cccc(c2)C1,33,val
JAK2_c31b8d2399,Cc1ccccc1-c1nn(C)cc1NC(=O)c1cnn2ccc(N)nc12,26,val
JAK2_f62dbdb57f,C[C@@H](c1ccccc1)N(C)c1ccnc(-n2cnc3ccncc32)n1,25,val
JAK2_aefb824ea8,CCOc1ccc(Nc2nc(N)nc(CCl)n2)cc1,19,val
JAK2_1c241344ac,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4c(F)cc(Cl)cc4F)CC3)nn3cccc23)n[nH]1,34,val
JAK2_95fef3e105,CS(=O)(=O)c1ccc(Nc2sc(-c3ccccc3)cc2C(N)=O)nc1,25,val
JAK2_60e1f9529a,C[C@H](Nc1nc(Nc2cn(C)cn2)c2nccnc2n1)c1ncc(F)cn1,27,val
JAK2_d8009ef3ac,COc1ccc(Nc2nc(N)nc(CCl)n2)cc1,18,val
JAK2_cdad169dd1,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)NCCF,26,val
JAK2_ea93263857,N[C@H]1COCC[C@H]1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,29,val
JAK2_9bb49f0413,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)COC/1,28,val
JAK2_bd308fc1c4,O=C1/C(=N\c2ccc(O)cc2)C=C(O)c2ccccc21,20,val
JAK2_a11a9fc11d,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,30,val
JAK2_bea8b9dc72,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C(C)(C)C)ccc34)nc12)C(=O)N1CC(C#N)C1,36,val
