parent_mol_id,seed_smiles,atom_a,atom_b,anchor_score_a,anchor_score_b,path_bonds,linker_length,target_ring,chemotype,size_probability,chemotype_probability,linker_probability,policy_probability,reward_probability,status,generated_smiles,extracted_linker_smiles,candidate_id,inchikey,known_linker_smiles
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,0.0,15.0,0.01316,0.01145,10.0,5.0,15.0,aza_oxa,0.120194,0.015151,0.001821,0.001821,0.316977,rejected_known_linker,CC(C)(C)OC(=O)N[C@@H]1c2nnc(o2)S(=O)(=O)Cc2cccc(c2)CCNCOCC1c1ccccc1,[12*]S(=O)(=O)C[18*];[12*]S(=O)(=O)Cc1cccc(CC[26*])c1;[12*]S(=O)(=O)Cc1cccc(C[25*])c1;[12*]S(=O)(=O)Cc1cccc([24*])c1;[14*]Cc1cccc(CCNCO[29*])c1;[14*]Cc1cccc(CCNC[28*])c1;[14*]Cc1cccc(CCN[27*])c1;[14*]Cc1cccc(CC[26*])c1;[14*]Cc1cccc(C[25*])c1;[14*]Cc1cccc([24*])c1;[17*]c1cccc(CCNCOC[30*])c1;[17*]c1cccc(CCNCO[29*])c1;[17*]c1cccc(CCNC[28*])c1;[17*]c1cccc(CCN[27*])c1;[17*]c1cccc(CC[26*])c1;[17*]c1cccc(C[25*])c1;[17*]c1cccc([24*])c1;[22*]CCNCOC[30*];[22*]CCNCO[29*];[22*]CCNC[28*];[22*]CCN[27*];[24*]CNCOC[30*];[24*]CNCO[29*];[24*]CNC[28*];[25*]NCOC[30*];[25*]NCO[29*];[26*]COC[30*];[8*]C(COCNC[24*])c1ccccc1;[8*]C(COCN[25*])c1ccccc1;[8*]C(COC[26*])c1ccccc1;[8*]C(CO[27*])c1ccccc1;[8*]C(C[28*])c1ccccc1;[8*]c1nnc(S(=O)(=O)C[18*])o1;[8*]c1nnc(S([17*])(=O)=O)o1;[8*]c1nnc([14*])o1,,,[17*]c1cccc(C[25*])c1;[17*]c1cccc([24*])c1
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,0.0,15.0,0.01316,0.01145,10.0,5.0,15.0,diaza,0.120194,0.0,0.0,0.0,0.263674,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,9.0,15.0,aza,0.589431,0.506927,0.298799,0.298799,0.139066,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,9.0,15.0,aza_oxa,0.589431,0.233841,0.137833,0.137833,0.244988,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,9.0,15.0,oxa_thio,0.589431,0.168339,0.099225,0.099225,0.261191,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,8.0,14.0,aza,0.234134,0.506927,0.118689,0.118689,0.13861,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,8.0,14.0,aza_oxa,0.234134,0.233841,0.05475,0.05475,0.249453,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,8.0,14.0,oxa_thio,0.234134,0.168339,0.039414,0.039414,0.267735,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,10.0,16.0,aza,0.134662,0.506927,0.068264,0.068264,0.140972,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,10.0,16.0,aza_oxa,0.134662,0.233841,0.031489,0.031489,0.235916,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,6.0,15.0,0.011733,0.01145,6.0,10.0,16.0,oxa_thio,0.134662,0.168339,0.022669,0.022669,0.251455,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,8.0,16.0,aza,0.613949,0.997819,0.61261,0.61261,0.16567,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,8.0,16.0,aza_oxa,0.613949,0.002176,0.001336,0.001336,0.275344,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,8.0,16.0,oxa_thio,0.613949,4e-06,3e-06,3e-06,0.29658,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,9.0,17.0,aza,0.368675,0.997819,0.367871,0.367871,0.155055,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,9.0,17.0,aza_oxa,0.368675,0.002176,0.000802,0.000802,0.266728,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,9.0,17.0,oxa_thio,0.368675,4e-06,2e-06,2e-06,0.286117,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,10.0,18.0,aza,0.011014,0.997819,0.01099,0.01099,0.155234,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,10.0,18.0,aza_oxa,0.011014,0.002176,2.4e-05,2.4e-05,0.25902,rejected_by_reward_model,,,,,
JAK2_95e4e1d633,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,15.0,31.0,0.01145,0.009287,8.0,10.0,18.0,oxa_thio,0.011014,4e-06,0.0,0.0,0.2769,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,9.0,20.0,aza,0.602967,0.999881,0.602895,0.602895,0.186998,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,9.0,20.0,oxa,0.602967,0.000118,7.1e-05,7.1e-05,0.179715,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,9.0,20.0,aza_oxa,0.602967,1e-06,0.0,0.0,0.304494,filtered_non_macrocycle_or_basic_filters,CC(Nc1nc2c3c[nH]c(=O)c2cc1-c1nc(no1)-c1ccc(cc1)CCCNCCOCC3)C(C)(C)C,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,5.0,16.0,aza,0.166145,0.999881,0.166126,0.166126,0.199987,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,5.0,16.0,oxa,0.166145,0.000118,2e-05,2e-05,0.194978,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,5.0,16.0,aza_oxa,0.166145,1e-06,0.0,0.0,0.329632,valid_output,CC(Nc1nc2c3c[nH]c(=O)c2cc1-c1nc(no1)-c1ccc(cc1)CNCOC3)C(C)(C)C,[13*]c1nc(-c2ccc(C[26*])cc2)no1;[13*]c1nc(-c2ccc([25*])cc2)no1;[13*]c1nc([19*])no1;[16*]c1ccc(CNCO[29*])cc1;[16*]c1ccc(CNC[28*])cc1;[16*]c1ccc(CN[27*])cc1;[16*]c1ccc(C[26*])cc1;[16*]c1ccc([25*])cc1;[22*]CNCO[29*];[22*]CNC[28*];[25*]NCO[29*];[6*]COCNC[22*];[6*]COCNCc1ccc([16*])cc1;[6*]COCN[25*];[6*]COC[26*],CAND_3ae5270c3c,RARZBHPFIGWXKB-UHFFFAOYSA-N,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,8.0,19.0,aza,0.144711,0.999881,0.144693,0.144693,0.179417,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,8.0,19.0,oxa,0.144711,0.000118,1.7e-05,1.7e-05,0.181229,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,6.0,0.061458,0.024883,11.0,8.0,19.0,aza_oxa,0.144711,1e-06,0.0,0.0,0.315249,valid_output,CC(Nc1nc2c3c[nH]c(=O)c2cc1-c1nc(no1)-c1ccc(cc1)CCNCCOCC3)C(C)(C)C,[13*]c1nc(-c2ccc(C[26*])cc2)no1;[13*]c1nc(-c2ccc([25*])cc2)no1;[13*]c1nc([19*])no1;[16*]c1ccc(CCNCCO[31*])cc1;[16*]c1ccc(CCNCC[30*])cc1;[16*]c1ccc(CCNC[29*])cc1;[16*]c1ccc(CCN[28*])cc1;[16*]c1ccc(CC[27*])cc1;[16*]c1ccc(C[26*])cc1;[16*]c1ccc([25*])cc1;[22*]CCNCCOC[32*];[22*]CCNCCO[31*];[22*]CCNCC[30*];[22*]CCNC[29*];[22*]CCN[28*];[25*]CNCCOC[32*];[25*]CNCCO[31*];[25*]CNCC[30*];[25*]CNC[29*];[26*]NCCOC[32*];[26*]NCCO[31*];[26*]NCC[30*];[27*]CCOC[32*];[27*]CCO[31*];[28*]COC[32*];[6*]CCOCCNCC[22*];[6*]CCOCCNC[25*];[6*]CCOCCN[26*];[6*]CCOCC[27*];[6*]CCOC[28*];[6*]CCO[29*],CAND_5d246e350b,ZKVYTIMDFGZBBF-UHFFFAOYSA-N,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,4.0,14.0,oxa,0.854445,0.601829,0.51423,0.51423,0.225739,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,4.0,14.0,alkyl,0.854445,0.385198,0.32913,0.32913,0.218036,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,4.0,14.0,aza_oxa,0.854445,0.008632,0.007376,0.007376,0.300036,rejected_known_linker,CC(C)(C)C1(C)CCCCc2ccc(cc2)-c2noc(n2)-c2cc3c(=O)[nH]ccc3nc2N1,[10*]CCCCC(C)(N[31*])C(C)(C)C;[10*]CCCCC([32*])(C)C(C)(C)C;[13*]c1noc([21*])n1;[19*]c1cc2c(=O)[nH]ccc2nc1[32*];[4*]CCCC[10*];[4*]CCCCc1ccc([16*])cc1;[4*]CCC[9*];[4*]Nc1nc2cc[nH]c(=O)c2cc1[19*];[6*]C(C)(N[31*])C(C)(C)C;[6*]CCC[10*];[6*]CCCc1ccc([16*])cc1;[7*]CC(C)(N[31*])C(C)(C)C;[7*]CC([32*])(C)C(C)(C)C;[7*]CCc1ccc([16*])cc1;[8*]CCC(C)(N[31*])C(C)(C)C;[8*]CCC([32*])(C)C(C)(C)C;[8*]Cc1ccc(-c2noc([21*])n2)cc1;[8*]Cc1ccc([16*])cc1;[9*]CCCC(C)(N[31*])C(C)(C)C;[9*]CCCC([32*])(C)C(C)(C)C;[9*]c1ccc(-c2noc([21*])n2)cc1;[9*]c1ccc([16*])cc1,,,[6*]CCC[10*];[8*]Cc1ccc([16*])cc1;[9*]c1ccc([16*])cc1
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,5.0,15.0,oxa,0.12511,0.601829,0.075295,0.075295,0.184584,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,5.0,15.0,alkyl,0.12511,0.385198,0.048192,0.048192,0.201153,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,5.0,15.0,aza_oxa,0.12511,0.008632,0.00108,0.00108,0.318444,rejected_known_linker,CC(C)(C)C1(C)COCNCc2ccc(cc2)-c2noc(n2)-c2cc3c(=O)[nH]ccc3nc2N1,[10*]NCOCC(C)(N[32*])C(C)(C)C;[10*]NCOCC([33*])(C)C(C)(C)C;[10*]c1ccc(-c2noc([22*])n2)cc1;[10*]c1ccc([17*])cc1;[11*]CNCOCC(C)(N[32*])C(C)(C)C;[11*]CNCOCC([33*])(C)C(C)(C)C;[14*]c1noc([22*])n1;[20*]c1cc2c(=O)[nH]ccc2nc1[33*];[4*]COCNC[11*];[4*]COCNCc1ccc([17*])cc1;[4*]COCN[10*];[4*]COC[9*];[4*]Nc1nc2cc[nH]c(=O)c2cc1[20*];[6*]C(C)(N[32*])C(C)(C)C;[6*]OCNC[11*];[6*]OCNCc1ccc([17*])cc1;[6*]OCN[10*];[7*]CC(C)(N[32*])C(C)(C)C;[7*]CC([33*])(C)C(C)(C)C;[7*]CNC[11*];[7*]CNCc1ccc([17*])cc1;[8*]NCc1ccc([17*])cc1;[8*]OCC(C)(N[32*])C(C)(C)C;[8*]OCC([33*])(C)C(C)(C)C;[9*]COCC(C)(N[32*])C(C)(C)C;[9*]COCC([33*])(C)C(C)(C)C;[9*]Cc1ccc(-c2noc([22*])n2)cc1;[9*]Cc1ccc([17*])cc1,,,[10*]c1ccc([17*])cc1;[7*]CNC[11*];[9*]Cc1ccc([17*])cc1
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,10.0,20.0,oxa,0.0057,0.601829,0.003431,0.003431,0.170694,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,10.0,20.0,alkyl,0.0057,0.385198,0.002196,0.002196,0.177561,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,1.0,0.061458,0.019072,10.0,10.0,20.0,aza_oxa,0.0057,0.008632,4.9e-05,4.9e-05,0.28133,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,4.0,15.0,alkyl,0.612446,0.755178,0.462506,0.462506,0.214885,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,4.0,15.0,oxa,0.612446,0.153428,0.093967,0.093967,0.210413,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,4.0,15.0,aza,0.612446,0.076833,0.047056,0.047056,0.207817,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,5.0,16.0,alkyl,0.381481,0.755178,0.288086,0.288086,0.224685,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,5.0,16.0,oxa,0.381481,0.153428,0.05853,0.05853,0.196766,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,5.0,16.0,aza,0.381481,0.076833,0.02931,0.02931,0.194471,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,6.0,17.0,alkyl,0.00599,0.755178,0.004523,0.004523,0.203747,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,6.0,17.0,oxa,0.00599,0.153428,0.000919,0.000919,0.188107,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,0.0,0.061458,0.017968,11.0,6.0,17.0,aza,0.00599,0.076833,0.00046,0.00046,0.186262,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,4.0,16.0,aza,0.510036,0.700144,0.357099,0.357099,0.243941,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,4.0,16.0,aza_oxa,0.510036,0.152338,0.077698,0.077698,0.290054,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,4.0,16.0,alkyl,0.510036,0.110521,0.05637,0.05637,0.244409,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,5.0,17.0,aza,0.485752,0.700144,0.340097,0.340097,0.225424,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,5.0,17.0,aza_oxa,0.485752,0.152338,0.073999,0.073999,0.32684,valid_output,CC1Nc2nc3cc[nH]c(=O)c3cc2-c2nc(no2)-c2ccc(cc2)CNCOCCC1(C)C,[1*]C(C)(C)CCOCNC[22*];[1*]C(C)(C)CCOCN[25*];[1*]C(C)(C)CCOC[26*];[1*]C(C)(C)CCO[27*];[1*]C(C)(C)CC[28*];[1*]C(C)(C)C[29*];[1*]Nc1nc2cc[nH]c(=O)c2cc1[14*];[13*]c1nc(-c2ccc(C[26*])cc2)no1;[13*]c1nc(-c2ccc([25*])cc2)no1;[13*]c1nc([19*])no1;[16*]c1ccc(CNCOCC[31*])cc1;[16*]c1ccc(CNCOC[30*])cc1;[16*]c1ccc(CNCO[29*])cc1;[16*]c1ccc(CNC[28*])cc1;[16*]c1ccc(CN[27*])cc1;[16*]c1ccc(C[26*])cc1;[16*]c1ccc([25*])cc1;[2*]C(C)C(C)(C)CCOCNC[22*];[2*]C(C)C(C)(C)CCOCN[25*];[2*]C(C)C(C)(C)CCOC[26*];[2*]C(C)C(C)(C)CCO[27*];[2*]C(C)C(C)(C)CC[28*];[2*]C(C)C(C)(C)C[29*];[2*]C(C)C([30*])(C)C;[2*]c1nc2cc[nH]c(=O)c2cc1[14*];[22*]CNCOCC[31*];[22*]CNCOC[30*];[22*]CNCO[29*];[22*]CNC[28*];[25*]NCOCC[31*];[25*]NCOC[30*];[25*]NCO[29*];[26*]COCC[31*];[26*]COC[30*];[27*]OCC[31*];[3*]NC(C)C(C)(C)CCOCNC[22*];[3*]NC(C)C(C)(C)CCOCN[25*];[3*]NC(C)C(C)(C)CCOC[26*];[3*]NC(C)C(C)(C)CCO[27*];[3*]NC(C)C(C)(C)CC[28*];[3*]NC(C)C(C)(C)C[29*];[3*]NC(C)C([30*])(C)C;[3*]NC([31*])C,CAND_ab821206ef,DGNLREJPYPSPDJ-UHFFFAOYSA-N,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,5.0,17.0,alkyl,0.485752,0.110521,0.053686,0.053686,0.230441,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,6.0,18.0,aza,0.004205,0.700144,0.002944,0.002944,0.198893,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,6.0,18.0,aza_oxa,0.004205,0.152338,0.000641,0.000641,0.34507,valid_output,CC1Nc2nc3cc[nH]c(=O)c3cc2-c2nc(no2)-c2ccc(cc2)CCNCOCCC1(C)C,[1*]C(C)(C)CCOCNCC[22*];[1*]C(C)(C)CCOCNC[25*];[1*]C(C)(C)CCOCN[26*];[1*]C(C)(C)CCOC[27*];[1*]C(C)(C)CCO[28*];[1*]C(C)(C)CC[29*];[1*]C(C)(C)C[30*];[1*]Nc1nc2cc[nH]c(=O)c2cc1[14*];[13*]c1nc(-c2ccc(C[26*])cc2)no1;[13*]c1nc(-c2ccc([25*])cc2)no1;[13*]c1nc([19*])no1;[16*]c1ccc(CCNCOC[31*])cc1;[16*]c1ccc(CCNCO[30*])cc1;[16*]c1ccc(CCNC[29*])cc1;[16*]c1ccc(CCN[28*])cc1;[16*]c1ccc(CC[27*])cc1;[16*]c1ccc(C[26*])cc1;[16*]c1ccc([25*])cc1;[2*]C(C)C(C)(C)CCOCNCC[22*];[2*]C(C)C(C)(C)CCOCNC[25*];[2*]C(C)C(C)(C)CCOCN[26*];[2*]C(C)C(C)(C)CCOC[27*];[2*]C(C)C(C)(C)CCO[28*];[2*]C(C)C(C)(C)CC[29*];[2*]C(C)C(C)(C)C[30*];[2*]C(C)C([31*])(C)C;[2*]c1nc2cc[nH]c(=O)c2cc1[14*];[22*]CCNCOCC[32*];[22*]CCNCOC[31*];[22*]CCNCO[30*];[22*]CCNC[29*];[22*]CCN[28*];[25*]CNCOCC[32*];[25*]CNCOC[31*];[25*]CNCO[30*];[25*]CNC[29*];[26*]NCOCC[32*];[26*]NCOC[31*];[26*]NCO[30*];[27*]COCC[32*];[27*]COC[31*];[28*]OCC[32*];[3*]NC(C)C(C)(C)CCOCNC[25*];[3*]NC(C)C(C)(C)CCOCN[26*];[3*]NC(C)C(C)(C)CCOC[27*];[3*]NC(C)C(C)(C)CCO[28*];[3*]NC(C)C(C)(C)CC[29*];[3*]NC(C)C(C)(C)C[30*];[3*]NC(C)C([31*])(C)C;[3*]NC([32*])C,CAND_d9137abde2,WKADCEYBJPRLLD-UHFFFAOYSA-N,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,26.0,0.061458,0.017847,12.0,6.0,18.0,alkyl,0.004205,0.110521,0.000465,0.000465,0.217127,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,27.0,0.061458,0.017847,12.0,4.0,16.0,aza,0.510036,0.700144,0.357099,0.357099,0.243941,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,27.0,0.061458,0.017847,12.0,4.0,16.0,aza_oxa,0.510036,0.152338,0.077698,0.077698,0.290054,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,27.0,0.061458,0.017847,12.0,4.0,16.0,alkyl,0.510036,0.110521,0.05637,0.05637,0.244409,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,27.0,0.061458,0.017847,12.0,5.0,17.0,aza,0.485752,0.700144,0.340097,0.340097,0.225424,rejected_by_reward_model,,,,,
JAK2_3e3077caeb,CC(Nc1nc2cc[nH]c(=O)c2cc1-c1nc(-c2ccccc2)no1)C(C)(C)C,20.0,27.0,0.061458,0.017847,12.0,5.0,17.0,aza_oxa,0.485752,0.152338,0.073999,0.073999,0.32684,duplicate_or_invalid_record,CC1Nc2nc3cc[nH]c(=O)c3cc2-c2nc(no2)-c2ccc(cc2)CNCOCCC1(C)C,,,,
