candidate_id,source_generator,parent_mol_id,canonical_smiles,inchikey,valid_rdkit,unique_flag,novel_flag,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,sa_score,murcko_scaffold,max_ring_size,has_macrocycle_12_20,has_constrained_ring_8_11,passes_basic_filters,generation_notes,best_score,qed_admet,sa_score_admet,mw_admet,logp_admet,tpsa_admet,hbd_admet,hba_admet,rotatable_bonds_admet,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk,pose_score,pose_decision,contacts_within_4A,hard_clashes_lt_1_8A,smiles,docking_score,diversity_cluster,docking_score_scaled,novelty_score,final_weighted_score,rank,decision,diverse_rank,selection_tier
CAND_37471022d5,v5_5_pocket_guided,JAK2_8d7410b68f,C1=C2\CCOCOCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(o2)COC/1,VHMSXCDXWYZTIJ-LIMNOBDPSA-N,True,True,True,562.667,5.0811,100.34,1,10,0,0.3734,4.872,C1=C2\CCOCOCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(o2)COC/1,18,True,False,True,,-6.8,0.3734,4.872,562.667,5.0811,100.34,1,10,0,2,True,0.52003,0.569778,1.0,2_lipinski_violations,0.5,,,,C1=C2\CCOCOCCC3CCCN3CCOc3ccc(cc3COC2)Nc2nccc(n2)-c2ccc(o2)COC/1,-6.8,scaffold_37471022,0.30588235294117644,1.0,0.521532,987,hold_for_review,820,backup_candidate
CAND_c512401d0b,v5_5_pocket_guided,JAK2_01d8a80836,C1=C/Cn2ccc3ccc(cc32)-c2cc3nc(n2)Nc2ccc(c(c2)COC/1)OCCN1CCCC1CCOCOCC3,TZEZEOKNUPDRPB-OWOJBTEDSA-N,True,True,True,581.717,5.7084,82.9,1,8,0,0.2647,5.292,C1=C/Cn2ccc3ccc(cc32)-c2cc3nc(n2)Nc2ccc(c(c2)COC/1)OCCN1CCCC1CCOCOCC3,20,True,False,True,,-7.2,0.2647,5.292,581.717,5.7084,82.9,1,8,0,2,True,0.471115,0.523111,1.0,2_lipinski_violations,0.5,,,,C1=C/Cn2ccc3ccc(cc32)-c2cc3nc(n2)Nc2ccc(c(c2)COC/1)OCCN1CCCC1CCOCOCC3,-7.2,scaffold_c512401d,0.35294117647058826,1.0,0.521219,988,hold_for_review,821,backup_candidate
CAND_95c7b249e8,v5_5_pocket_guided,JAK2_c706b0d0af,Oc1ccc(C2Nc3cc4ccc3-c3ccnc5[nH]c(c2c35)CCSCSCC4)c(Cl)c1,JCFWNCFHULFELW-UHFFFAOYSA-N,True,True,True,480.058,6.6263,60.94,3,5,1,0.2859,5.311,c1ccc(C2Nc3cc4ccc3-c3ccnc5[nH]c(c2c35)CCSCSCC4)cc1,14,True,False,True,,-6.8,0.2859,5.311,480.058,6.6263,60.94,3,5,1,1,True,0.579655,0.521,0.9,1_lipinski_violations,0.5,,,,Oc1ccc(C2Nc3cc4ccc3-c3ccnc5[nH]c(c2c35)CCSCSCC4)c(Cl)c1,-6.8,scaffold_c2479763,0.30588235294117644,1.0,0.52114,989,hold_for_review,0,not_selected
CAND_908c799136,v5_5_pocket_guided,JAK2_756371ea71,CCN1CCC(=O)Nc2cc3cc(c2)C(CCOCOCC1C)OCC=CCOCc1cccc(c1)-c1ccnc(n1)N3,IRDRLNNXPWCRQM-UHFFFAOYSA-N,True,True,True,587.721,5.4647,107.07,2,9,1,0.3588,5.578,O=C1CCNCCOCOCCC2OCC=CCOCc3cccc(c3)-c3ccnc(n3)Nc3cc(cc2c3)N1,18,True,False,True,,-7.1,0.3588,5.578,587.721,5.4647,107.07,2,9,1,2,True,0.51346,0.491333,1.0,2_lipinski_violations,0.5,,,,CCN1CCC(=O)Nc2cc3cc(c2)C(CCOCOCC1C)OCC=CCOCc1cccc(c1)-c1ccnc(n1)N3,-7.1,scaffold_24e8334d,0.34117647058823525,1.0,0.520804,990,hold_for_review,822,backup_candidate
CAND_2c75830767,v5_5_pocket_guided,JAK2_a4a67430fd,Cc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1cc(nc(Nc3ccc(N4CCN(C)CC4)cc3)n1)CCSCSC2,MMQBMBDXUVBEAR-UHFFFAOYSA-N,True,True,True,620.248,6.1748,103.17,3,8,4,0.249,5.989,c1ccc2c(c1)CSCSCCc1cc(nc(Nc3ccc(N4CCNCC4)cc3)n1)-c1ccc-2[nH]1,14,True,False,True,,-7.5,0.249,5.989,620.248,6.1748,103.17,3,8,4,2,True,0.46405,0.445667,1.0,2_lipinski_violations,0.5,,,,Cc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1cc(nc(Nc3ccc(N4CCN(C)CC4)cc3)n1)CCSCSC2,-7.5,scaffold_397987cd,0.388235294117647,1.0,0.520542,991,hold_for_review,823,backup_candidate
CAND_7e62661542,v5_5_pocket_guided,JAK2_dc6c02ad03,CCOC(=O)Cn1cc(-c2ccc(-c3nc4c([nH]3)-c3cc([nH]c(=O)c3)CSCSCc3cc-4ccc3F)cc2)nn1,TWYUSKZWPZUCOY-UHFFFAOYSA-N,True,True,True,588.69,5.4972,118.55,2,8,5,0.2587,5.6,O=c1cc2cc([nH]1)CSCSCc1cccc(c1)-c1nc(-c3ccc(-c4c[nH]nn4)cc3)[nH]c1-2,13,True,False,True,,-7.3,0.2587,5.6,588.69,5.4972,118.55,2,8,5,2,True,0.468415,0.488889,1.0,2_lipinski_violations,0.5,,,,CCOC(=O)Cn1cc(-c2ccc(-c3nc4c([nH]3)-c3cc([nH]c(=O)c3)CSCSCc3cc-4ccc3F)cc2)nn1,-7.3,scaffold_efb1bfcb,0.36470588235294116,1.0,0.519663,992,hold_for_review,824,backup_candidate
CAND_9a7f886962,v5_5_pocket_guided,JAK2_2208c21560,C[C@H](O)CN1CCN2c3ccc(cc3F)Nc3ncc4c(cc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)COCNCC2C1,WSYUHEIUUGEWPF-AJZOCDQUSA-N,True,True,True,624.743,2.6235,127.57,3,10,5,0.3051,6.051,c1ccc(-c2cc3c4cnc(nn24)Nc2ccc(cc2)N2CCNCC2CNCOC3)cc1,17,True,False,True,,-6.9,0.3051,6.051,624.743,2.6235,127.57,3,10,5,1,True,0.588295,0.438778,1.0,1_lipinski_violations,0.5,,,,C[C@H](O)CN1CCN2c3ccc(cc3F)Nc3ncc4c(cc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)COCNCC2C1,-6.9,scaffold_a4a80fb8,0.31764705882352945,1.0,0.519652,993,hold_for_review,0,not_selected
CAND_ddddf92b41,v5_5_pocket_guided,JAK2_a4a67430fd,Cc1cc2c(Cl)cc1-c1[nH]c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)c(c1C(N)=O)CCCSCCSCC2,PEIKCSIJTSRFQN-UHFFFAOYSA-N,True,True,True,662.329,6.6499,103.17,3,8,5,0.2186,6.585,c1cc(-c2[nH]c3cc2CCCSCCSCCc2ccc-3cc2)nc(Nc2ccc(N3CCNCC3)cc2)n1,16,True,False,True,,-7.9,0.2186,6.585,662.329,6.6499,103.17,3,8,5,2,True,0.45037,0.379444,0.9,2_lipinski_violations,0.5,,,,Cc1cc2c(Cl)cc1-c1[nH]c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)c(c1C(N)=O)CCCSCCSCC2,-7.9,scaffold_85be7699,0.43529411764705883,1.0,0.519344,994,hold_for_review,825,backup_candidate
CAND_df4b9dd3ac,v5_5_pocket_guided,JAK2_87f82fe33f,O=C(Nc1cc2cc(c1)Nc1nccc(n1)-c1ccc3c(c1)OCC/C=C/CN(CCCOCCOCC3)C2)C(F)(F)F,LMOBXXBJGZJKPN-OWOJBTEDSA-N,True,True,True,597.638,5.5081,97.84,2,8,1,0.3549,5.405,C1=C/CN2CCCOCCOCCc3ccc(cc3OCC/1)-c1ccnc(n1)Nc1cccc(c1)C2,18,True,False,True,,-7.0,0.3549,5.405,597.638,5.5081,97.84,2,8,1,2,True,0.511705,0.510556,1.0,2_lipinski_violations,0.5,,,,O=C(Nc1cc2cc(c1)Nc1nccc(n1)-c1ccc3c(c1)OCC/C=C/CN(CCCOCCOCC3)C2)C(F)(F)F,-7.0,scaffold_77c6e72b,0.32941176470588235,1.0,0.519219,995,hold_for_review,826,backup_candidate
CAND_c31cf293c0,v5_5_pocket_guided,JAK2_2d0f835aa0,CO[C@@H]1[C@H]2C[C@H]3O[C@]1(C)n1c4ccccc4c4c5c(c6c7ccccc7n3c6c41)C(=O)NC5CNCOCCN2,DKBWIIOFPQINOB-AKLKHNSASA-N,True,True,True,537.62,3.8426,90.71,3,6,1,0.3011,5.567,O=C1NC2CNCOCCN[C@H]3CC4O[C@H](C3)n3c5ccccc5c5c1c2c1c2ccccc2n4c1c53,15,True,False,True,,-6.7,0.3011,5.567,537.62,3.8426,90.71,3,6,1,1,True,0.586495,0.492556,1.0,1_lipinski_violations,0.5,,,,CO[C@@H]1[C@H]2C[C@H]3O[C@]1(C)n1c4ccccc4c4c5c(c6c7ccccc7n3c6c41)C(=O)NC5CNCOCCN2,-6.7,scaffold_fcc09b77,0.29411764705882354,1.0,0.519124,996,hold_for_review,827,backup_candidate
CAND_79e2b184e1,v5_5_pocket_guided,JAK2_f8c51b4e32,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc3c4cc(ccc24)CSCOCCC2CN(CCO3)CCO2)cc1,GPWJVXLJGLHLHZ-UHFFFAOYSA-N,True,True,True,629.827,6.966,89.88,2,7,3,0.2532,6.813,O=C(Nc1ccc2c3cc(ccc13)CSCOCCC1CN(CCO2)CCO1)Nc1ccnn1-c1ccccc1,16,True,False,True,,-7.9,0.2532,6.813,629.827,6.966,89.88,2,7,3,2,True,0.46594,0.354111,0.9,2_lipinski_violations,0.5,,,,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc3c4cc(ccc24)CSCOCCC2CN(CCO3)CCO2)cc1,-7.9,scaffold_24fd72e3,0.43529411764705883,1.0,0.518658,997,hold_for_review,828,backup_candidate
CAND_61e1fd9ffc,v5_5_pocket_guided,JAK2_c9bfb2d3c7,CC(=O)Nc1ccc(-c2cc3nc(n2)NCC2CN(C(=O)c4c(Cl)cccc4Cl)C2CCSCCSCC3)cc1,KTUMYQMKZWGYOO-UHFFFAOYSA-N,True,True,True,616.64,6.3741,87.22,2,7,3,0.3536,6.443,O=C(c1ccccc1)N1CC2CNc3nc(cc(-c4ccccc4)n3)CCSCCSCCC21,15,True,False,True,,-7.4,0.3536,6.443,616.64,6.3741,87.22,2,7,3,2,True,0.51112,0.395222,1.0,2_lipinski_violations,0.5,,,,CC(=O)Nc1ccc(-c2cc3nc(n2)NCC2CN(C(=O)c4c(Cl)cccc4Cl)C2CCSCCSCC3)cc1,-7.4,scaffold_1a8f382f,0.3764705882352941,1.0,0.518272,998,hold_for_review,829,backup_candidate
CAND_a77e12c523,v5_5_pocket_guided,JAK2_e984d68b65,CCc1cc2c(C(F)(F)F)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CSCSC2,TYJBWUNKRZVTBX-UHFFFAOYSA-N,True,True,True,479.553,4.8385,110.68,3,6,2,0.4852,4.37,c1nc2cc(n1)-c1ccc([nH]1)-c1ccc(cc1)CSCSC2,15,True,False,True,,-5.3,0.4852,4.37,479.553,4.8385,110.68,3,6,2,0,True,0.76834,0.625556,1.0,no_major_descriptor_risk,0.5,,,,CCc1cc2c(C(F)(F)F)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CSCSC2,-5.3,scaffold_3d691788,0.1294117647058823,1.0,0.517796,999,hold_for_review,0,not_selected
CAND_4c45198fc2,v5_5_pocket_guided,JAK2_554d4dcabe,C=CC(=O)NCc1nc2oc1CSCSCc1c(ccc(OCc3ccccn3)c1Cl)Nc1ncnc(N)c1-2,WGUAHCVCEHRMOG-UHFFFAOYSA-N,True,True,True,582.111,5.3245,141.08,3,11,6,0.2545,5.602,c1ccc(COc2ccc3c(c2)CSCSCc2cnc(o2)-c2cncnc2N3)nc1,13,True,False,True,,-8.1,0.2545,5.602,582.111,5.3245,141.08,3,11,6,3,False,0.285025,0.488667,1.0,3_lipinski_violations;veber_fail,0.5,,,,C=CC(=O)NCc1nc2oc1CSCSCc1c(ccc(OCc3ccccn3)c1Cl)Nc1ncnc(N)c1-2,-8.1,scaffold_89a0772b,0.45882352941176463,1.0,0.515893,1000,hold_for_review,830,backup_candidate
CAND_8e7e6c082c,v5_5_pocket_guided,JAK2_756371ea71,CCN1CCC(=O)Nc2cc3cc(c2)C(COCOCC1C)OCC=CCOCc1cccc(c1)-c1ccnc(n1)N3,XMGGAGKVMWRKBS-UHFFFAOYSA-N,True,True,True,573.694,5.0746,107.07,2,9,1,0.3858,5.305,O=C1CCNCCOCOCC2OCC=CCOCc3cccc(c3)-c3ccnc(n3)Nc3cc(cc2c3)N1,18,True,False,True,,-6.8,0.3858,5.305,573.694,5.0746,107.07,2,9,1,2,True,0.52561,0.521667,1.0,2_lipinski_violations,0.5,,,,CCN1CCC(=O)Nc2cc3cc(c2)C(COCOCC1C)OCC=CCOCc1cccc(c1)-c1ccnc(n1)N3,-6.8,scaffold_170aaf4f,0.30588235294117644,1.0,0.515431,1001,hold_for_review,831,backup_candidate
CAND_479ae365c4,v5_5_pocket_guided,JAK2_48f4c39175,Cn1cc2c(n1)-c1cc(Cl)c(cc1Cl)COCNCc1cc(N)nc3c(cnn13)C(=O)N2,SLPWVSBBTMRGKR-UHFFFAOYSA-N,True,True,True,473.324,2.8484,124.39,3,7,0,0.3588,4.085,O=C1Nc2c[nH]nc2-c2ccc(cc2)COCNCc2ccnc3c1cnn23,17,True,False,True,,-5.4,0.3588,4.085,473.324,2.8484,124.39,3,7,0,0,True,0.71146,0.657222,1.0,no_major_descriptor_risk,0.5,,,,Cn1cc2c(n1)-c1cc(Cl)c(cc1Cl)COCNCc1cc(N)nc3c(cnn13)C(=O)N2,-5.4,scaffold_f0ade249,0.14117647058823532,1.0,0.515287,1002,hold_for_review,0,not_selected
CAND_d6bad9c33f,v5_5_pocket_guided,JAK2_b5896fea79,O=c1[nH]c2cc3c(Nc4c(Cl)cc(-c5ccn[nH]5)cc4Cl)nc4cc(ncc4c13)CCCSCCSCC2,OMAKTBJBVSGZRK-UHFFFAOYSA-N,True,True,True,583.57,6.8669,99.35,3,7,3,0.1995,6.006,O=c1[nH]c2cc3c(Nc4ccc(-c5ccn[nH]5)cc4)nc4cc(ncc4c13)CCCSCCSCC2,17,True,False,True,,-7.6,0.1995,6.006,583.57,6.8669,99.35,3,7,3,2,True,0.441775,0.443778,0.9,2_lipinski_violations,0.5,,,,O=c1[nH]c2cc3c(Nc4c(Cl)cc(-c5ccn[nH]5)cc4Cl)nc4cc(ncc4c13)CCCSCCSCC2,-7.6,scaffold_9a0bb8cd,0.3999999999999999,1.0,0.514922,1003,hold_for_review,832,backup_candidate
CAND_f5d65cfc38,v5_5_pocket_guided,JAK2_c5435d61dd,NC(=O)CN1CCC(c2ccc(Nc3ncc4c5cc(n4n3)-c3cnc(cn3)CCCSCCSCC5)cc2)CC1,RPRXVZUAAMTDGX-UHFFFAOYSA-N,True,True,True,588.807,4.5497,114.33,2,9,5,0.3466,5.352,c1cc(C2CCNCC2)ccc1Nc1ncc2c3cc(n2n1)-c1cnc(cn1)CCCSCCSCC3,16,True,False,True,,-6.4,0.3466,5.352,588.807,4.5497,114.33,2,9,5,1,True,0.60697,0.516444,1.0,1_lipinski_violations,0.5,,,,NC(=O)CN1CCC(c2ccc(Nc3ncc4c5cc(n4n3)-c3cnc(cn3)CCCSCCSCC5)cc2)CC1,-6.4,scaffold_d712cc79,0.25882352941176473,1.0,0.514449,1004,hold_for_review,833,backup_candidate
CAND_e899159d2d,v5_5_pocket_guided,JAK2_554d4dcabe,C=CC(=O)NCc1coc(-c2c(N)nc3nc2Nc2ccc(c(Cl)c2)OC(c2ccccn2)CSCSC3)n1,KMVJBQRQQHBYLT-UHFFFAOYSA-N,True,True,True,582.111,5.3656,141.08,3,11,5,0.2619,5.747,c1ccc(C2CSCSCc3ncc(-c4ncco4)c(n3)Nc3ccc(cc3)O2)nc1,15,True,False,True,,-8.1,0.2619,5.747,582.111,5.3656,141.08,3,11,5,3,False,0.288355,0.472556,1.0,3_lipinski_violations;veber_fail,0.5,,,,C=CC(=O)NCc1coc(-c2c(N)nc3nc2Nc2ccc(c(Cl)c2)OC(c2ccccn2)CSCSC3)n1,-8.1,scaffold_89167ec8,0.45882352941176463,1.0,0.514143,1005,hold_for_review,834,backup_candidate
CAND_c21d39ec92,v5_5_pocket_guided,JAK2_554d4dcabe,C=CC(=O)NCc1nc2oc1CSCSCCc1c(ccc(OCc3ccccn3)c1Cl)Nc1ncnc(N)c1-2,AIIPBIQEVHKGTE-UHFFFAOYSA-N,True,True,True,596.138,5.367,141.08,3,11,6,0.2477,5.701,c1ccc(COc2ccc3c(c2)CCSCSCc2cnc(o2)-c2cncnc2N3)nc1,14,True,False,True,,-8.1,0.2477,5.701,596.138,5.367,141.08,3,11,6,3,False,0.281965,0.477667,1.0,3_lipinski_violations;veber_fail,0.5,,,,C=CC(=O)NCc1nc2oc1CSCSCCc1c(ccc(OCc3ccccn3)c1Cl)Nc1ncnc(N)c1-2,-8.1,scaffold_b7207e01,0.45882352941176463,1.0,0.513631,1006,hold_for_review,835,backup_candidate
CAND_1db41f611e,v5_5_pocket_guided,JAK2_554d4dcabe,C=CC(=O)NCc1nc2oc1CSCSCCc1cc(OCc3ccccn3)c(Cl)cc1Nc1ncnc(N)c1-2,BWCHDVIQCBKDFS-UHFFFAOYSA-N,True,True,True,596.138,5.367,141.08,3,11,6,0.2477,5.701,c1ccc(COc2ccc3c(c2)CCSCSCc2cnc(o2)-c2cncnc2N3)nc1,14,True,False,True,,-8.1,0.2477,5.701,596.138,5.367,141.08,3,11,6,3,False,0.281965,0.477667,1.0,3_lipinski_violations;veber_fail,0.5,,,,C=CC(=O)NCc1nc2oc1CSCSCCc1cc(OCc3ccccn3)c(Cl)cc1Nc1ncnc(N)c1-2,-8.1,scaffold_b7207e01,0.45882352941176463,1.0,0.513631,1007,hold_for_review,0,not_selected
CAND_e67629456a,v5_5_pocket_guided,JAK2_8d7410b68f,C1=C/C2CCOCOCCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(o2)COC/1,UQHVMGVKNNMBGP-DUXPYHPUSA-N,True,True,True,562.667,5.0795,100.34,1,10,0,0.3735,5.121,C1=C/C2CCOCOCCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(o2)COC/1,18,True,False,True,,-6.7,0.3735,5.121,562.667,5.0795,100.34,1,10,0,2,True,0.520075,0.542111,1.0,2_lipinski_violations,0.5,,,,C1=C/C2CCOCOCCC3CCCN3CCOc3ccc(cc3CO2)Nc2nccc(n2)-c2ccc(o2)COC/1,-6.7,scaffold_e6762945,0.29411764705882354,1.0,0.513273,1008,hold_for_review,836,backup_candidate
CAND_2aec60a7b3,v5_5_pocket_guided,JAK2_dc6c02ad03,CCOC(=O)Cn1cc(-c2ccc(-c3nc4c([nH]3)-c3cc([nH]c(=O)c3)CCSCCSCCc3cc-4ccc3F)cc2)nn1,JZHDWJLZJVIKKF-UHFFFAOYSA-N,True,True,True,630.771,5.6247,118.55,2,8,5,0.2403,5.897,O=c1cc2cc([nH]1)CCSCCSCCc1cccc(c1)-c1nc(-c3ccc(-c4c[nH]nn4)cc3)[nH]c1-2,16,True,False,True,,-7.3,0.2403,5.897,630.771,5.6247,118.55,2,8,5,2,True,0.460135,0.455889,1.0,2_lipinski_violations,0.5,,,,CCOC(=O)Cn1cc(-c2ccc(-c3nc4c([nH]3)-c3cc([nH]c(=O)c3)CCSCCSCCc3cc-4ccc3F)cc2)nn1,-7.3,scaffold_01d6f0e0,0.36470588235294116,1.0,0.513057,1009,hold_for_review,837,backup_candidate
CAND_d36c365154,v5_5_pocket_guided,JAK2_554d4dcabe,C=CC(=O)NCc1nc2oc1CSCSCc1cc(OCc3ccccn3)c(Cl)cc1Nc1ncnc(N)c1-2,ISLQWPGUEAMCLS-UHFFFAOYSA-N,True,True,True,582.111,5.3245,141.08,3,11,6,0.2545,5.602,c1ccc(COc2ccc3c(c2)CSCSCc2cnc(o2)-c2cncnc2N3)nc1,13,True,False,True,,-8.0,0.2545,5.602,582.111,5.3245,141.08,3,11,6,3,False,0.285025,0.488667,1.0,3_lipinski_violations;veber_fail,0.5,,,,C=CC(=O)NCc1nc2oc1CSCSCc1cc(OCc3ccccn3)c(Cl)cc1Nc1ncnc(N)c1-2,-8.0,scaffold_89a0772b,0.44705882352941173,1.0,0.511776,1010,hold_for_review,0,not_selected
CAND_ae3b9736b8,v5_5_pocket_guided,JAK2_3fc0ebe287,CONC(=O)c1c2c3c(N[C@@H](C)c4ccccc4)nc(nc3n1C)-n1cnc3ccnc(c31)CSCSC2,CDJAEOFGYPYSOD-HNNXBMFYSA-N,True,True,True,546.682,4.604,111.78,2,9,5,0.3054,5.368,c1ccc(CNc2nc3nc4[nH]cc(c24)CSCSCc2nccc4ncn-3c24)cc1,13,True,False,True,,-6.4,0.3054,5.368,546.682,4.604,111.78,2,9,5,1,True,0.58843,0.514667,1.0,1_lipinski_violations,0.5,,,,CONC(=O)c1c2c3c(N[C@@H](C)c4ccccc4)nc(nc3n1C)-n1cnc3ccnc(c31)CSCSC2,-6.4,scaffold_cd3a45b6,0.25882352941176473,1.0,0.510474,1011,hold_for_review,838,backup_candidate
CAND_b0fc20df73,v5_5_pocket_guided,JAK2_d918415381,C[C@@H](N)C(=O)Nc1ccc(-c2cc3nc(n2)Nc2ccc(N4CCOCC4)c(c2)CCCSCCSCCC3)cc1,MOCIGAYOGKMYMH-JOCHJYFZSA-N,True,True,True,592.835,5.3547,105.4,3,9,4,0.3695,5.676,c1ccc(-c2cc3nc(n2)Nc2ccc(N4CCOCC4)c(c2)CCCSCCSCCC3)cc1,17,True,False,True,,-6.8,0.3695,5.676,592.835,5.3547,105.4,3,9,4,2,True,0.518275,0.480444,1.0,2_lipinski_violations,0.5,,,,C[C@@H](N)C(=O)Nc1ccc(-c2cc3nc(n2)Nc2ccc(N4CCOCC4)c(c2)CCCSCCSCCC3)cc1,-6.8,scaffold_d14f6d4b,0.30588235294117644,1.0,0.50778,1012,hold_for_review,0,not_selected
CAND_449e329975,v5_5_pocket_guided,JAK2_554d4dcabe,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc3c(Cl)c2CSCSCc2cccc(n2)CO3)n1,DPTFDRYCABMEOS-UHFFFAOYSA-N,True,True,True,582.111,5.3245,141.08,3,11,6,0.2545,5.602,c1cc2nc(c1)CSCSCc1cc(ccc1Nc1ncncc1-c1ncco1)OC2,13,True,False,True,,-7.9,0.2545,5.602,582.111,5.3245,141.08,3,11,6,3,False,0.285025,0.488667,1.0,3_lipinski_violations;veber_fail,0.5,,,,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc3c(Cl)c2CSCSCc2cccc(n2)CO3)n1,-7.9,scaffold_ad6840fd,0.43529411764705883,1.0,0.507658,1013,hold_for_review,0,not_selected
CAND_3927bfd90f,v5_5_pocket_guided,JAK2_d6f0557177,COc1ccc2c3cc(nc2c1)COCNCCC(C(C)(C)O)n1c(C)c(c(=O)n1-c1ccccc1)C(=O)Nc1ccc(cn1)O3,HHLIUDYCWQSOLJ-UHFFFAOYSA-N,True,True,True,624.698,4.7232,141.76,3,9,3,0.2599,5.551,O=C1Nc2ccc(cn2)Oc2cc(nc3ccccc23)COCNCCCn2cc1c(=O)n2-c1ccccc1,20,True,False,True,,-6.9,0.2599,5.551,624.698,4.7232,141.76,3,9,3,1,False,0.485455,0.494333,1.0,1_lipinski_violations;veber_fail,0.5,,,,COc1ccc2c3cc(nc2c1)COCNCCC(C(C)(C)O)n1c(C)c(c(=O)n1-c1ccccc1)C(=O)Nc1ccc(cn1)O3,-6.9,scaffold_75bb8278,0.31764705882352945,1.0,0.507417,1014,hold_for_review,839,backup_candidate
CAND_1f1699dcb0,v5_5_pocket_guided,JAK2_3bf22d85ab,CNC(=O)c1c2nc(N)c3cc(sc13)-c1ccc(C)c(c1)COCOC2,AMODCLIBYKAKPN-UHFFFAOYSA-N,True,True,True,369.446,3.2178,86.47,2,6,1,0.6877,3.433,c1cc2cc(c1)-c1cc3cnc(cc3s1)COCOC2,13,True,False,True,,,0.6877,3.433,369.446,3.2178,86.47,2,6,1,0,True,0.859465,0.729667,1.0,no_major_descriptor_risk,0.5,,,,CNC(=O)c1c2nc(N)c3cc(sc13)-c1ccc(C)c(c1)COCOC2,,scaffold_5507e614,0.0,1.0,0.506343,1015,hold_for_review,840,backup_candidate
CAND_abd31a51c5,v5_5_pocket_guided,JAK2_554d4dcabe,C=CC(=O)NCc1nc2oc1CSCSCCc1cc(cc(Cl)c1OCc1ccccn1)Nc1ncnc(N)c1-2,QXGJCROYGSHORM-UHFFFAOYSA-N,True,True,True,596.138,5.367,141.08,3,11,6,0.2477,5.701,c1ccc(COc2ccc3cc2CCSCSCc2cnc(o2)-c2cncnc2N3)nc1,15,True,False,True,,-7.9,0.2477,5.701,596.138,5.367,141.08,3,11,6,3,False,0.281965,0.477667,1.0,3_lipinski_violations;veber_fail,0.5,,,,C=CC(=O)NCc1nc2oc1CSCSCCc1cc(cc(Cl)c1OCc1ccccn1)Nc1ncnc(N)c1-2,-7.9,scaffold_64b77671,0.43529411764705883,1.0,0.505396,1016,hold_for_review,841,backup_candidate
CAND_8b442635ee,v5_5_pocket_guided,JAK2_2e8eed6911,COc1cc2ccc1-c1ccc3c(nc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn13)CCCSCCSCCC2,RYQSBIJCUIDCHL-UHFFFAOYSA-N,True,True,True,630.884,6.1584,97.78,2,8,6,0.2616,6.29,c1cc2ccc1CCCSCCSCCCc1nc(Nc3ccc(C4CCNCC4)cc3)nn3c-2ccc13,18,True,False,True,,-7.2,0.2616,6.29,630.884,6.1584,97.78,2,8,6,2,True,0.46972,0.412222,1.0,2_lipinski_violations,0.5,,,,COc1cc2ccc1-c1ccc3c(nc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn13)CCCSCCSCCC2,-7.2,scaffold_eab755ec,0.35294117647058826,1.0,0.504307,1017,hold_for_review,842,backup_candidate
CAND_d87a16f949,v5_5_pocket_guided,JAK2_9ca9771eb4,C[C@H](Nc1nc2nc3c1c(c(C(=O)NS(C)(=O)=O)n3C)COCOCc1nccc3ncn-2c13)c1ccccc1,XGAUOUYGLAVERX-HNNXBMFYSA-N,True,True,True,562.612,2.569,155.15,2,10,5,0.3265,5.456,c1ccc(CNc2nc3nc4[nH]cc(c24)COCOCc2nccc4ncn-3c24)cc1,13,True,False,True,,-6.6,0.3265,5.456,562.612,2.569,155.15,2,10,5,1,False,0.515425,0.504889,1.0,1_lipinski_violations;veber_fail,0.5,,,,C[C@H](Nc1nc2nc3c1c(c(C(=O)NS(C)(=O)=O)n3C)COCOCc1nccc3ncn-2c13)c1ccccc1,-6.6,scaffold_5e3bdf9c,0.28235294117647053,1.0,0.502642,1018,hold_for_review,843,backup_candidate
