fragment_id,mol_id,linker_smiles,chemotype_label
FRAG_6adeecf835,JAK2_5d0ef37da5,[7*]Nc1nccc([26*])n1,diaza
FRAG_3dc6d0bb37,JAK2_5d0ef37da5,[7*]Nc1nccc(-c2csc([31*])c2)n1,aza_thio
FRAG_431bfa3bc0,JAK2_5d0ef37da5,[19*]c1nccc([26*])n1,diaza
FRAG_ec24e0445a,JAK2_5d0ef37da5,[19*]c1nccc(-c2csc([31*])c2)n1,aza_thio
FRAG_77453e2693,JAK2_5d0ef37da5,[19*]c1nccc(-c2csc(C[32*])c2)n1,aza_thio
FRAG_0a69e15ae7,JAK2_5d0ef37da5,[24*]c1csc([31*])c1,thioether
FRAG_74e53abffb,JAK2_5d0ef37da5,[24*]c1csc(C[32*])c1,thioether
FRAG_82d9342b46,JAK2_5d0ef37da5,[24*]c1csc(CO[33*])c1,oxa_thio
FRAG_6754a73572,JAK2_5d0ef37da5,*COCc1cc([24*])cs1,oxa_thio
FRAG_9c555291bb,JAK2_5d0ef37da5,*COC[29*],oxa
FRAG_efb4cc49d7,JAK2_1646d01925,[4*]C/C=C/[8*],alkyl
FRAG_9cc4e46a04,JAK2_1646d01925,[4*]C/C=C/C[9*],alkyl
FRAG_64951ed087,JAK2_1646d01925,[4*]C/C=C/CC[10*],alkyl
FRAG_ad9b4ba534,JAK2_1646d01925,[4*]C/C=C/CCO[11*],oxa
FRAG_204658cee3,JAK2_1646d01925,[4*]C/C=C/CCOc1cccc([17*])c1,oxa
FRAG_17a34c57b6,JAK2_1646d01925,[5*]N(Cc1cccc([23*])c1)CC(C)C,aza
FRAG_c8fc2e2ed4,JAK2_1646d01925,[5*]N(C[28*])CC(C)C,aza
FRAG_aa3524fb49,JAK2_1646d01925,[5*]/C=C/C[9*],alkyl
FRAG_befda2d9d5,JAK2_1646d01925,[5*]/C=C/CC[10*],alkyl
FRAG_f9192881a1,JAK2_1646d01925,[5*]/C=C/CCO[11*],oxa
FRAG_8cf45fe6a2,JAK2_1646d01925,[5*]/C=C/CCOc1cccc([17*])c1,oxa
FRAG_9d44ad5494,JAK2_1646d01925,[6*]CN(C[28*])CC(C)C,aza
FRAG_f3b318080d,JAK2_1646d01925,[6*]CN([30*])CC(C)C,aza
FRAG_caf56514e4,JAK2_1646d01925,[7*]CCO[11*],oxa
FRAG_881d8c112e,JAK2_1646d01925,[7*]CCOc1cccc([17*])c1,oxa
FRAG_ae64b6fcfa,JAK2_1646d01925,[8*]/C=C/CN(C[28*])CC(C)C,aza
FRAG_5c326a30dd,JAK2_1646d01925,[8*]/C=C/CN([30*])CC(C)C,aza
FRAG_e2c0901ce9,JAK2_1646d01925,[8*]COc1cccc([17*])c1,oxa
FRAG_8e9d703cf5,JAK2_1646d01925,[9*]C/C=C/CN(C[28*])CC(C)C,aza
FRAG_0f8b53769d,JAK2_1646d01925,[9*]C/C=C/CN([30*])CC(C)C,aza
FRAG_5c56384977,JAK2_1646d01925,[9*]Oc1cccc([17*])c1,oxa
FRAG_d42c37f475,JAK2_1646d01925,[10*]CC/C=C/CN(C[28*])CC(C)C,aza
FRAG_d6c90e90ea,JAK2_1646d01925,[10*]CC/C=C/CN([30*])CC(C)C,aza
FRAG_17bac30aa9,JAK2_1646d01925,[10*]c1cccc([17*])c1,alkyl
FRAG_bfff119663,JAK2_1646d01925,[10*]c1cccc(-c2ccnc([23*])n2)c1,diaza
FRAG_9422d1fe31,JAK2_1646d01925,[11*]OCC/C=C/CN(C[28*])CC(C)C,oxa_aza
FRAG_a57771f878,JAK2_1646d01925,[11*]OCC/C=C/CN([30*])CC(C)C,oxa_aza
FRAG_530572364b,JAK2_1646d01925,[15*]c1ccnc([23*])n1,diaza
FRAG_3b4c590ff8,JAK2_1646d01925,[15*]c1ccnc(N[24*])n1,diaza
FRAG_0a4fcd3ab9,JAK2_1646d01925,[21*]Nc1cccc([30*])c1,aza
FRAG_4dc342f024,JAK2_1646d01925,[4*]Cc1cccc(N[21*])c1,aza
FRAG_5f3d5596b2,JAK2_1646d01925,[23*]c1cccc([30*])c1,alkyl
FRAG_5823c7603a,JAK2_1646d01925,[4*]Cc1cccc([23*])c1,alkyl
FRAG_33846621a2,JAK2_8c4874ec3d,[1*]C/C=C/[5*],alkyl
FRAG_a8fb2a796f,JAK2_8c4874ec3d,[1*]C/C=C/C[6*],alkyl
FRAG_de8fda9774,JAK2_8c4874ec3d,[1*]C/C=C/CC[7*],alkyl
FRAG_e4d1beb438,JAK2_8c4874ec3d,[1*]C/C=C/CCO[8*],oxa
FRAG_640d59ce45,JAK2_8c4874ec3d,[1*]C/C=C/CCOc1cccc([14*])c1,oxa
FRAG_3e717857c8,JAK2_8c4874ec3d,[2*]N(C)Cc1cccc(N[16*])c1,diaza
FRAG_ba1132d37b,JAK2_8c4874ec3d,[2*]N(C)Cc1cccc([23*])c1,aza
FRAG_74c8db4aed,JAK2_8c4874ec3d,[2*]N(C)C[28*],aza
FRAG_b4c411317b,JAK2_8c4874ec3d,[2*]/C=C/C[6*],alkyl
FRAG_45558c35ee,JAK2_8c4874ec3d,[2*]/C=C/CC[7*],alkyl
FRAG_1475315b71,JAK2_8c4874ec3d,[2*]/C=C/CCO[8*],oxa
FRAG_95fd864847,JAK2_8c4874ec3d,[2*]/C=C/CCOc1cccc([14*])c1,oxa
FRAG_fa75ba5889,JAK2_8c4874ec3d,[3*]CN(C)Cc1cccc(N[16*])c1,diaza
FRAG_21fa5e6fe0,JAK2_8c4874ec3d,[3*]CN(C)Cc1cccc([23*])c1,aza
FRAG_a2c86aef03,JAK2_8c4874ec3d,[3*]CN(C)C[28*],aza
FRAG_a520a9dbe6,JAK2_8c4874ec3d,[3*]CN([30*])C,aza
FRAG_a05b6f0392,JAK2_8c4874ec3d,[4*]CCO[8*],oxa
FRAG_b2872ba93d,JAK2_8c4874ec3d,[4*]CCOc1cccc([14*])c1,oxa
FRAG_9d90f06725,JAK2_8c4874ec3d,[5*]/C=C/CN(C)Cc1cccc([23*])c1,aza
FRAG_e1a345cbf6,JAK2_8c4874ec3d,[5*]/C=C/CN(C)C[28*],aza
FRAG_3bb17e0938,JAK2_8c4874ec3d,[5*]/C=C/CN([30*])C,aza
FRAG_9ba9171fd6,JAK2_8c4874ec3d,[5*]COc1cccc([14*])c1,oxa
FRAG_fba57c22d5,JAK2_8c4874ec3d,[6*]C/C=C/CN(C)C[28*],aza
FRAG_043f2413de,JAK2_8c4874ec3d,[6*]C/C=C/CN([30*])C,aza
FRAG_91557d7672,JAK2_8c4874ec3d,[6*]Oc1cccc([14*])c1,oxa
FRAG_38b5db9e11,JAK2_8c4874ec3d,[7*]CC/C=C/CN(C)C[28*],aza
FRAG_d64b7c11c9,JAK2_8c4874ec3d,[7*]CC/C=C/CN([30*])C,aza
FRAG_598589e733,JAK2_8c4874ec3d,[7*]c1cccc([14*])c1,alkyl
FRAG_d740fa176a,JAK2_8c4874ec3d,[8*]OCC/C=C/CN(C)C[28*],oxa_aza
FRAG_b066d1682a,JAK2_8c4874ec3d,[8*]OCC/C=C/CN([30*])C,oxa_aza
FRAG_4b043455b8,JAK2_8c4874ec3d,[12*]c1nc([23*])nc2[nH]cnc12,diaza
FRAG_82bcb69031,JAK2_8c4874ec3d,[12*]c1nc(N[24*])nc2[nH]cnc12,diaza
FRAG_b823bfe4d8,JAK2_8c4874ec3d,[16*]Nc1cccc([30*])c1,aza
FRAG_1764c01c8b,JAK2_8c4874ec3d,[1*]Cc1cccc(N[16*])c1,aza
FRAG_96064802a6,JAK2_8c4874ec3d,[23*]c1cccc([30*])c1,alkyl
FRAG_be1845b2d5,JAK2_8c4874ec3d,[1*]Cc1cccc([23*])c1,alkyl
FRAG_c78e4a5d91,JAK2_77e9cdb162,[13*]CN([17*])C,aza
FRAG_b3858193f4,JAK2_77e9cdb162,[13*]CN(C)C[18*],aza
FRAG_6af5364125,JAK2_77e9cdb162,[13*]CN(C)C/C=C/[20*],aza
FRAG_7de0011875,JAK2_77e9cdb162,[13*]CN(C)C/C=C/C[21*],aza
FRAG_8f2c4b548b,JAK2_77e9cdb162,[13*]CN(C)C/C=C/CC[22*],aza
FRAG_1fd17bb4ff,JAK2_77e9cdb162,[13*]CN(C)C/C=C/CCO[23*],aza_oxa
FRAG_3c1e808896,JAK2_77e9cdb162,[14*]N(C)C[18*],aza
FRAG_b8be332bd7,JAK2_77e9cdb162,[14*]N(C)C/C=C/[20*],aza
FRAG_77c69e354f,JAK2_77e9cdb162,[14*]N(C)C/C=C/C[21*],aza
FRAG_0546cf4ff1,JAK2_77e9cdb162,[14*]N(C)C/C=C/CC[22*],aza
FRAG_f86ab8c45f,JAK2_77e9cdb162,[14*]N(C)C/C=C/CCO[23*],aza_oxa
FRAG_7348d0f99b,JAK2_77e9cdb162,[15*]C/C=C/[20*],alkyl
FRAG_c61a6f46e1,JAK2_77e9cdb162,[15*]C/C=C/C[21*],alkyl
FRAG_e31353e83b,JAK2_77e9cdb162,[15*]C/C=C/CC[22*],alkyl
FRAG_4f21df2b75,JAK2_77e9cdb162,[15*]C/C=C/CCO[23*],oxa
FRAG_abb872e002,JAK2_77e9cdb162,[15*]C/C=C/CCOc1cccc([29*])c1,oxa
FRAG_c90b33dc40,JAK2_77e9cdb162,[17*]/C=C/C[21*],alkyl
FRAG_3ffc77e13e,JAK2_77e9cdb162,[17*]/C=C/CC[22*],alkyl
FRAG_324fcc4070,JAK2_77e9cdb162,[17*]/C=C/CCO[23*],oxa
FRAG_01d4664b76,JAK2_77e9cdb162,[17*]/C=C/CCOc1cccc([29*])c1,oxa
FRAG_72acf980a3,JAK2_77e9cdb162,[19*]CCO[23*],oxa
FRAG_b8cc1c596a,JAK2_77e9cdb162,[19*]CCOc1cccc([29*])c1,oxa
FRAG_59ec45c361,JAK2_77e9cdb162,[20*]COc1cccc([29*])c1,oxa
FRAG_6629f23b9c,JAK2_77e9cdb162,[21*]Oc1cccc([29*])c1,oxa
FRAG_3ab328001e,JAK2_77e9cdb162,[22*]c1cccc([29*])c1,alkyl
FRAG_34b8005ab6,JAK2_77e9cdb162,[22*]c1cccc(-c2ccnc([35*])n2)c1,diaza
FRAG_4eab227f1e,JAK2_77e9cdb162,[27*]c1ccnc([35*])n1,diaza
FRAG_7c7d052c90,JAK2_77e9cdb162,[11*]Nc1nccc([27*])n1,diaza
FRAG_51839ff5b5,JAK2_8693a4181d,[13*]COC[17*],oxa
FRAG_bb483e2379,JAK2_8693a4181d,[13*]COCC=C[19*],oxa
FRAG_18b25d9beb,JAK2_8693a4181d,[13*]COCC=CC[20*],oxa
FRAG_726eab8c99,JAK2_8693a4181d,[13*]COCC=CCO[21*],dioxa
FRAG_6b74b43b5f,JAK2_8693a4181d,[13*]COCC=CCOC[22*],dioxa
FRAG_c529629118,JAK2_8693a4181d,[14*]OCC=C[19*],oxa
FRAG_7a3123c729,JAK2_8693a4181d,[14*]OCC=CC[20*],oxa
FRAG_b1c04ef3cf,JAK2_8693a4181d,[14*]OCC=CCO[21*],dioxa
FRAG_96326364cf,JAK2_8693a4181d,[14*]OCC=CCOC[22*],dioxa
FRAG_55420fa260,JAK2_8693a4181d,[15*]CC=C[19*],alkyl
FRAG_82a93cd94b,JAK2_8693a4181d,[15*]CC=CC[20*],alkyl
FRAG_739fea7753,JAK2_8693a4181d,[15*]CC=CCO[21*],oxa
FRAG_545e6d7f19,JAK2_8693a4181d,[15*]CC=CCOC[22*],oxa
FRAG_31da78b707,JAK2_8693a4181d,[15*]CC=CCOCc1cccc([28*])c1,oxa
FRAG_d8ccaee5af,JAK2_8693a4181d,[16*]C=CC[20*],alkyl
FRAG_da3ff0627e,JAK2_8693a4181d,[16*]C=CCO[21*],oxa
FRAG_3118b76f64,JAK2_8693a4181d,[16*]C=CCOC[22*],oxa
FRAG_a27b186a69,JAK2_8693a4181d,[16*]C=CCOCc1cccc([28*])c1,oxa
FRAG_e79ca10711,JAK2_8693a4181d,[18*]COC[22*],oxa
FRAG_22d9bab5ab,JAK2_8693a4181d,[18*]COCc1cccc([28*])c1,oxa
FRAG_d9116bdca5,JAK2_8693a4181d,[19*]OCc1cccc([28*])c1,oxa
FRAG_1985239584,JAK2_8693a4181d,[20*]Cc1cccc([28*])c1,alkyl
FRAG_5d6726336d,JAK2_8693a4181d,[21*]c1cccc([28*])c1,alkyl
FRAG_bc3aecd1de,JAK2_8693a4181d,[21*]c1cccc(-c2ccnc([34*])n2)c1,diaza
FRAG_2f17eb0b45,JAK2_8693a4181d,[26*]c1ccnc([34*])n1,diaza
FRAG_816cc028e7,JAK2_8693a4181d,[11*]Nc1nccc([26*])n1,diaza
FRAG_97a6df706f,JAK2_0a392ff493,[3*]C/C=C/[7*],alkyl
FRAG_b870508974,JAK2_0a392ff493,[3*]C/C=C/C[8*],alkyl
FRAG_7860de51c9,JAK2_0a392ff493,[3*]C/C=C/CC[9*],alkyl
FRAG_4bceff3e28,JAK2_0a392ff493,[3*]C/C=C/CCO[10*],oxa
FRAG_475c921b93,JAK2_0a392ff493,[3*]C/C=C/CCOc1cccc([16*])c1,oxa
FRAG_f03a894337,JAK2_0a392ff493,[4*]N(CCO)Cc1cccc(N[20*])c1,aza_oxa
FRAG_af90c0ea56,JAK2_0a392ff493,[4*]N(CCO)Cc1cccc([22*])c1,aza_oxa
FRAG_519a802b8e,JAK2_0a392ff493,[4*]N(C[27*])CCO,aza_oxa
FRAG_1f92190a62,JAK2_0a392ff493,[4*]/C=C/C[8*],alkyl
FRAG_058fd3676d,JAK2_0a392ff493,[4*]/C=C/CC[9*],alkyl
FRAG_907f6e630e,JAK2_0a392ff493,[4*]/C=C/CCO[10*],oxa
FRAG_25c161b1f9,JAK2_0a392ff493,[4*]/C=C/CCOc1cccc([16*])c1,oxa
FRAG_2a509285a9,JAK2_0a392ff493,[5*]CN(CCO)Cc1cccc([22*])c1,aza_oxa
FRAG_067cd4e61a,JAK2_0a392ff493,[5*]CN(C[27*])CCO,aza_oxa
FRAG_54af1fffc6,JAK2_0a392ff493,[5*]CN([29*])CCO,aza_oxa
FRAG_7d0f27f844,JAK2_0a392ff493,[6*]CCO[10*],oxa
FRAG_226a2fbfaf,JAK2_0a392ff493,[6*]CCOc1cccc([16*])c1,oxa
FRAG_d52a73ac5d,JAK2_0a392ff493,[7*]/C=C/CN(C[27*])CCO,aza_oxa
FRAG_55f622cb95,JAK2_0a392ff493,[7*]/C=C/CN([29*])CCO,aza_oxa
FRAG_2a8c97d5a1,JAK2_0a392ff493,[7*]COc1cccc([16*])c1,oxa
FRAG_bdc66b3b63,JAK2_0a392ff493,[8*]C/C=C/CN(C[27*])CCO,aza_oxa
FRAG_0eab916dd6,JAK2_0a392ff493,[8*]C/C=C/CN([29*])CCO,aza_oxa
FRAG_c5f4810547,JAK2_0a392ff493,[8*]Oc1cccc([16*])c1,oxa
FRAG_ff8b032bc5,JAK2_0a392ff493,[9*]CC/C=C/CN(C[27*])CCO,aza_oxa
FRAG_aa83cf0525,JAK2_0a392ff493,[9*]CC/C=C/CN([29*])CCO,aza_oxa
FRAG_5e53c82854,JAK2_0a392ff493,[9*]c1cccc([16*])c1,alkyl
FRAG_794bbdf07f,JAK2_0a392ff493,[9*]c1cccc(-c2ccnc([22*])n2)c1,diaza
FRAG_663a94a88c,JAK2_0a392ff493,[10*]OCC/C=C/CN(C[27*])CCO,oxa_aza
FRAG_2678b04428,JAK2_0a392ff493,[10*]OCC/C=C/CN([29*])CCO,oxa_aza
FRAG_2457d89d46,JAK2_0a392ff493,[14*]c1ccnc([22*])n1,diaza
FRAG_a199b5df5f,JAK2_0a392ff493,[14*]c1ccnc(N[23*])n1,diaza
FRAG_1dd6c63bf8,JAK2_0a392ff493,[20*]Nc1cccc([29*])c1,aza
FRAG_10d4dd7c31,JAK2_0a392ff493,[3*]Cc1cccc(N[20*])c1,aza
FRAG_092dfb36c1,JAK2_0a392ff493,[22*]c1cccc([29*])c1,alkyl
FRAG_3035fba8c0,JAK2_0a392ff493,[3*]Cc1cccc([22*])c1,alkyl
FRAG_db3c2cb7db,JAK2_c18ec7771e,[1*]CCO[5*],oxa
FRAG_b1d08b8429,JAK2_c18ec7771e,[1*]CCOc1cccc([11*])c1,oxa
FRAG_9fdc35343e,JAK2_c18ec7771e,[2*]C=CCCOc1cccc(N[15*])c1,oxa_aza
FRAG_233619db14,JAK2_c18ec7771e,[2*]C=CCCOc1cccc([17*])c1,oxa
FRAG_2f7285840f,JAK2_c18ec7771e,[2*]C=CCCO[22*],oxa
FRAG_6552a00719,JAK2_c18ec7771e,[2*]C=CCC[24*],alkyl
FRAG_6d331c2935,JAK2_c18ec7771e,[2*]C=CC[25*],alkyl
FRAG_1743c68d56,JAK2_c18ec7771e,[2*]COc1cccc([11*])c1,oxa
FRAG_59592d95de,JAK2_c18ec7771e,[3*]CC=CCCOc1cccc([17*])c1,oxa
FRAG_81e58b6894,JAK2_c18ec7771e,[3*]CC=CCCO[22*],oxa
FRAG_5bd209f6b1,JAK2_c18ec7771e,[3*]CC=CCC[24*],alkyl
FRAG_0a62b069cf,JAK2_c18ec7771e,[3*]CC=CC[25*],alkyl
FRAG_ed32690080,JAK2_c18ec7771e,[3*]CC=C[26*],alkyl
FRAG_451fa9924e,JAK2_c18ec7771e,[3*]Oc1cccc([11*])c1,oxa
FRAG_bb88a52806,JAK2_c18ec7771e,[4*]CCC=CCCO[22*],oxa
FRAG_0131569a84,JAK2_c18ec7771e,[4*]CCC=CCC[24*],alkyl
FRAG_9adb0497d3,JAK2_c18ec7771e,[4*]CCC=CC[25*],alkyl
FRAG_5d78180594,JAK2_c18ec7771e,[4*]CCC=C[26*],alkyl
FRAG_7781ebe540,JAK2_c18ec7771e,[4*]c1cccc([11*])c1,alkyl
FRAG_4abc93e920,JAK2_c18ec7771e,[4*]c1cccc(-c2ccnc([17*])n2)c1,diaza
FRAG_675d0e74ab,JAK2_c18ec7771e,[5*]OCCC=CCCO[22*],dioxa
FRAG_17729b6123,JAK2_c18ec7771e,[5*]OCCC=CCC[24*],oxa
FRAG_52c8abcd35,JAK2_c18ec7771e,[5*]OCCC=CC[25*],oxa
FRAG_dac627cc04,JAK2_c18ec7771e,[5*]OCCC=C[26*],oxa
FRAG_f0b5d2e0f7,JAK2_c18ec7771e,[9*]c1ccnc([17*])n1,diaza
FRAG_7decca8492,JAK2_c18ec7771e,[9*]c1ccnc(N[18*])n1,diaza
FRAG_a5a2c7bf16,JAK2_c18ec7771e,[11*]c1cccc(OCCC=CC[25*])c1,oxa
FRAG_9b28e14f68,JAK2_c18ec7771e,[11*]c1cccc(OCCC=C[26*])c1,oxa
FRAG_3c617ecc9f,JAK2_c18ec7771e,[15*]Nc1cccc([24*])c1,aza
FRAG_bdd0d2d3bd,JAK2_c18ec7771e,[15*]Nc1cccc(O[25*])c1,aza_oxa
FRAG_2984ae2029,JAK2_c18ec7771e,[15*]Nc1cccc(OC[26*])c1,aza_oxa
FRAG_94598e43d5,JAK2_c18ec7771e,*CCOc1cccc(N[15*])c1,oxa_aza
FRAG_e61c5c8381,JAK2_c18ec7771e,[17*]c1cccc([24*])c1,alkyl
FRAG_59f0fd03b6,JAK2_c18ec7771e,[17*]c1cccc(O[25*])c1,oxa
FRAG_f3d4d667a6,JAK2_c18ec7771e,[17*]c1cccc(OC[26*])c1,oxa
FRAG_8fb89f6fdd,JAK2_c18ec7771e,*CCOc1cccc([17*])c1,oxa
FRAG_0ea3cce8a8,JAK2_c18ec7771e,*CCO[22*],oxa
FRAG_7eab71636a,JAK2_e8596d56e7,[1*]C/C=C/[5*],alkyl
FRAG_023a0b50cc,JAK2_e8596d56e7,[1*]C/C=C/C[6*],alkyl
FRAG_4ed13f68a7,JAK2_e8596d56e7,[1*]C/C=C/CC[7*],alkyl
FRAG_005b39b762,JAK2_e8596d56e7,[2*]N(C)Cc1cccc(N[20*])c1,diaza
FRAG_ad7471fffd,JAK2_e8596d56e7,[2*]N(C)Cc1cccc([22*])c1,aza
FRAG_63308460dd,JAK2_e8596d56e7,[2*]N(C)C[27*],aza
FRAG_d434408433,JAK2_e8596d56e7,[2*]/C=C/C[6*],alkyl
FRAG_b7c15962fa,JAK2_e8596d56e7,[2*]/C=C/CC[7*],alkyl
FRAG_a5007746d6,JAK2_e8596d56e7,[3*]CN(C)Cc1cccc(N[20*])c1,diaza
FRAG_546b8147fe,JAK2_e8596d56e7,[3*]CN(C)Cc1cccc([22*])c1,aza
FRAG_5c1e806124,JAK2_e8596d56e7,[3*]CN(C)C[27*],aza
FRAG_4684b5553b,JAK2_e8596d56e7,[3*]CN([29*])C,aza
FRAG_50b7d06ffe,JAK2_e8596d56e7,[4*]CCn1ccc2ccc([16*])cc21,aza
FRAG_7a0c9ca598,JAK2_e8596d56e7,[5*]/C=C/CN(C)Cc1cccc([22*])c1,aza
FRAG_d316946f03,JAK2_e8596d56e7,[5*]/C=C/CN(C)C[27*],aza
FRAG_20f591a77a,JAK2_e8596d56e7,[5*]/C=C/CN([29*])C,aza
FRAG_8663c8d696,JAK2_e8596d56e7,[5*]Cn1ccc2ccc([16*])cc21,aza
FRAG_18025b2f80,JAK2_e8596d56e7,[6*]C/C=C/CN(C)C[27*],aza
FRAG_256f101b94,JAK2_e8596d56e7,[6*]C/C=C/CN([29*])C,aza
FRAG_1ed829e745,JAK2_e8596d56e7,[6*]n1ccc2ccc([16*])cc21,aza
FRAG_3feb445700,JAK2_e8596d56e7,[7*]CC/C=C/CN(C)C[27*],aza
FRAG_7bf257e5b2,JAK2_e8596d56e7,[7*]CC/C=C/CN([29*])C,aza
FRAG_f46bb8a77a,JAK2_e8596d56e7,[13*]c1ccnc([22*])n1,diaza
FRAG_3c8b9d77d6,JAK2_e8596d56e7,[13*]c1ccnc(N[23*])n1,diaza
FRAG_7e9ab25773,JAK2_e8596d56e7,[20*]Nc1cccc([29*])c1,aza
FRAG_dcff251bce,JAK2_e8596d56e7,[1*]Cc1cccc(N[20*])c1,aza
FRAG_2b8afc49f9,JAK2_e8596d56e7,[22*]c1cccc([29*])c1,alkyl
FRAG_eb82a158b5,JAK2_e8596d56e7,[1*]Cc1cccc([22*])c1,alkyl
FRAG_2b69759e99,JAK2_dd65fc4349,[1*]COC[5*],oxa
FRAG_2cda823e9a,JAK2_dd65fc4349,[2*]/C=C/CCOc1cc([24*])ccn1,aza_oxa
FRAG_6be0d9d7b4,JAK2_dd65fc4349,[2*]/C=C/CCO[30*],oxa
FRAG_c86454fc79,JAK2_dd65fc4349,[2*]/C=C/CC[32*],alkyl
FRAG_038431e42f,JAK2_dd65fc4349,[2*]/C=C/C[33*],alkyl
FRAG_297abdf92f,JAK2_dd65fc4349,[3*]C/C=C/CCOc1cc([24*])ccn1,aza_oxa
FRAG_dd0dcb9e7e,JAK2_dd65fc4349,[3*]C/C=C/CCO[30*],oxa
FRAG_12e5f03c93,JAK2_dd65fc4349,[3*]C/C=C/CC[32*],alkyl
FRAG_5ceb0404ae,JAK2_dd65fc4349,[3*]C/C=C/C[33*],alkyl
FRAG_4136e0dc9a,JAK2_dd65fc4349,[3*]C/C=C/[34*],alkyl
FRAG_0f46dd6c02,JAK2_dd65fc4349,[4*]OC/C=C/CCO[30*],dioxa
FRAG_2298fd3b40,JAK2_dd65fc4349,[4*]OC/C=C/CC[32*],oxa
FRAG_0a3229c79f,JAK2_dd65fc4349,[4*]OC/C=C/C[33*],oxa
FRAG_c6e0ad1854,JAK2_dd65fc4349,[4*]OC/C=C/[34*],oxa
FRAG_74a4f6c4e7,JAK2_dd65fc4349,[5*]COC/C=C/CCO[30*],dioxa
FRAG_901b4648ad,JAK2_dd65fc4349,[5*]COC/C=C/CC[32*],oxa
FRAG_8d89b80b5b,JAK2_dd65fc4349,[5*]COC/C=C/C[33*],oxa
FRAG_51750f23f5,JAK2_dd65fc4349,[5*]COC/C=C/[34*],oxa
FRAG_1781043e3e,JAK2_dd65fc4349,[7*]Nc1nccc([26*])n1,diaza
FRAG_2d6e685a1c,JAK2_dd65fc4349,[19*]c1nccc([26*])n1,diaza
FRAG_1b2e99a0b4,JAK2_dd65fc4349,[19*]c1nccc(-c2ccnc([32*])c2)n1,diaza
FRAG_bf06c9dfdb,JAK2_dd65fc4349,[24*]c1ccnc([32*])c1,aza
FRAG_a9c3a6a685,JAK2_dd65fc4349,[24*]c1ccnc(O[33*])c1,aza_oxa
FRAG_f3818eef29,JAK2_dd65fc4349,[24*]c1ccnc(OC[34*])c1,aza_oxa
FRAG_e6f6186a31,JAK2_dd65fc4349,*CCOc1cc([24*])ccn1,aza_oxa
FRAG_5c9c4f5625,JAK2_dd65fc4349,*CCO[30*],oxa
FRAG_252abfc7af,JAK2_42eda36dd1,[7*]CCC[12*],alkyl
FRAG_c58140037a,JAK2_42eda36dd1,[7*]CCC[C@@H]([14*])O,oxa
FRAG_7528ef3ca1,JAK2_42eda36dd1,[7*]CCC[C@H](O)[C@@H]([16*])O,dioxa
FRAG_224eeb2e9c,JAK2_42eda36dd1,[7*]CCC[C@H](O)[C@H](O)C([18*])=O,dioxa
FRAG_52802271b5,JAK2_42eda36dd1,[7*]CCC[C@H](O)[C@H](O)C(=O)/C=C\[20*],dioxa
FRAG_03f87142c3,JAK2_42eda36dd1,[7*]CCC[C@H](O)[C@H](O)C(=O)/C=C\C[21*],dioxa
FRAG_96d7ce1b5d,JAK2_42eda36dd1,[9*]c1cc(OC)cc(O)c1C(=O)O[21*],dioxa
FRAG_ffbf71e2e8,JAK2_42eda36dd1,[9*]c1cc(OC)cc(O)c1C([23*])=O,dioxa
FRAG_baf2192bf7,JAK2_42eda36dd1,[9*]c1cc(OC)cc(O)c1[24*],dioxa
FRAG_a4c26e8285,JAK2_42eda36dd1,[9*]CC[C@@H]([14*])O,oxa
FRAG_353fdbe5b6,JAK2_42eda36dd1,[9*]CC[C@H](O)[C@@H]([16*])O,dioxa
FRAG_eb55a0c3c6,JAK2_42eda36dd1,[9*]CC[C@H](O)[C@H](O)C([18*])=O,dioxa
FRAG_1a3b3e5f16,JAK2_42eda36dd1,[9*]CC[C@H](O)[C@H](O)C(=O)/C=C\[20*],dioxa
FRAG_4991e2bc37,JAK2_42eda36dd1,[9*]CC[C@H](O)[C@H](O)C(=O)/C=C\C[21*],dioxa
FRAG_10512f8561,JAK2_42eda36dd1,[10*]Cc1cc(OC)cc(O)c1C([23*])=O,dioxa
FRAG_6f93f90f3c,JAK2_42eda36dd1,[10*]Cc1cc(OC)cc(O)c1[24*],dioxa
FRAG_bc79ea7468,JAK2_42eda36dd1,[10*]C[C@@H]([14*])O,oxa
FRAG_bf7dd540d0,JAK2_42eda36dd1,[10*]C[C@H](O)[C@@H]([16*])O,dioxa
FRAG_12f37425b4,JAK2_42eda36dd1,[10*]C[C@H](O)[C@H](O)C([18*])=O,dioxa
FRAG_0dfe50ac66,JAK2_42eda36dd1,[10*]C[C@H](O)[C@H](O)C(=O)/C=C\[20*],dioxa
FRAG_94de737adc,JAK2_42eda36dd1,[10*]C[C@H](O)[C@H](O)C(=O)/C=C\C[21*],dioxa
FRAG_aa4074679b,JAK2_42eda36dd1,[10*]C[C@H](O)[C@H](O)C(=O)/C=C\C[C@@H]([23*])C,dioxa
FRAG_1b77edca41,JAK2_42eda36dd1,[11*]CCc1cc(OC)cc(O)c1[24*],dioxa
FRAG_d9b4036014,JAK2_42eda36dd1,[11*][C@H](O)[C@@H]([16*])O,dioxa
FRAG_abb5eae51b,JAK2_42eda36dd1,[11*][C@H](O)[C@H](O)C([18*])=O,dioxa
FRAG_4b20ed3948,JAK2_42eda36dd1,[11*][C@H](O)[C@H](O)C(=O)/C=C\[20*],dioxa
FRAG_6d86ed287b,JAK2_42eda36dd1,[11*][C@H](O)[C@H](O)C(=O)/C=C\C[21*],dioxa
