candidate_id,smiles,docking_engine,receptor_pdb,grid_center_x,grid_center_y,grid_center_z,grid_size_x,grid_size_y,grid_size_z,best_score,pose_rank,pose_file,pose_image,control_or_generated,notes
CAND_db29bddebf,Cc1nc2c(s1)NC(=O)c1cnn3cc(c(N)nc13)COCNCCc1ccc(Cl)cc1-2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.8,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_db29bddebf_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e1f628f61f,COc1c2cccc1-c1ccc3c(nc(Nc4cccc(N5CCOCC5)c4)nn13)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.8,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e1f628f61f_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e31092dadf,CN1c2ncccc2-c2ccc3c(nc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)CCOCOCCS1(=O)=O,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.8,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e31092dadf_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e95c04f21d,CCCN(CC)C(=O)C1CCN2c3cc(ncn3)-c3c(N)nn4c(ccnc34)CCOCOCC12,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.8,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e95c04f21d_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_f1252cea07,CCN1CCC[C@@H]1C(=O)Nc1ccc(-c2cc3nc(n2)Nc2ccc(cc2)N2CCOC(CCNCCOCC3)C2)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.8,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_f1252cea07_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_f83bef50bf,CCN1CCC[C@@H]1C(=O)Nc1ccc(-c2cc3nc(n2)Nc2ccc(cc2)N2CCOCC2CCOCOCC3)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.8,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_f83bef50bf_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_0458e10347,COc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_0458e10347_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_1156c34ecd,CN1CCN(C(=O)c2cc3c4nc(nc3n2C)-n2cnc3c(cncc32)COCNCc2ccc(c(F)c2)CN4)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_1156c34ecd_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_1fb5702091,CC[C@H]1Nc2cc(ncn2)-c2c(N)nn3c(ccnc23)CNCOCc2cc1ccc2F,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_1fb5702091_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_28d0dcfea8,C=CC(=O)NCc1nc2oc1CSCSCc1cc(cc(Cl)c1OCc1ccccn1)Nc1ncnc(N)c1-2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_28d0dcfea8_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_327aeadc56,O=C(Nc1cn2nc1-c1ccc(c(Cl)c1)CSCSCC2)c1cnn2cccnc12,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_327aeadc56_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_3771d2cd1e,O=c1[nH]c2cc3nc(NC4CC(F)(F)C4)c4cc(c(F)cc4c13)CCCSCCSCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_3771d2cd1e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_37a3fa7f53,Clc1cc2nc3c1-c1[nH]c4ccccc4c1CCN3CCc1ccc(cc1)CCOCOCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_37a3fa7f53_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_4b510e4daf,C[C@@H]1Nc2cc(-c3cnn(C)c3)nc(n2)-n2cnc3c(cncc32)COCNCc2ccc1cc2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_4b510e4daf_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_4e5f728889,O=c1[nH]cc2c3c(nc4ccncc4c13)Nc1c(Cl)cnc(c1Cl)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_4e5f728889_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_58120f30af,CNC(=O)c1ccc2c(c1F)CCSCSCCc1cnc(nc1-c1cnc(C)n1C(C)C)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_58120f30af_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_59113e51a6,NC(=O)c1cnc2c3c1[nH]c1cc(c(F)cc13)COCNCCC1CCCC(CC1)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_59113e51a6_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6535ca65f6,CC(=O)Nc1ccc2c(c1)CCSCCSCCC1C(CNc3nccc-2n3)CN1C(=O)c1c(Cl)cccc1Cl,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6535ca65f6_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_662c534536,CCc1ccc(C(F)(F)F)c2c1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_662c534536_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6665fbb32b,CCc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6665fbb32b_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_70cf77c252,COc1cc2ccc1-c1cccn3nc(nc13)Nc1ccccc1CCSCOCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_70cf77c252_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_7ef6141366,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc3c(Cl)c2CSCOCCc2ccc(nc2)CO3)n1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_7ef6141366_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_801d8b72e2,O=C1Nc2cc(ncc2-c2cccc(Cl)c2)COCSCc2cnc3c1cnn3c2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_801d8b72e2_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_8f771a9dff,CN1CCN(c2ccc(Nc3nc4c5ccc(n5n3)-c3cccc(c3)S(=O)(=O)NC(C)(C)CCOCOC4)cc2Cl)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_8f771a9dff_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_8f93f36d67,Cc1cc2n(n1)-c1ccc(c(Cl)c1)COCNCc1ccnc3c(cnn13)C(=O)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_8f93f36d67_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_9105992db1,C[C@@H](N)C(=O)Nc1ccc(-c2cc3nc(n2)Nc2ccc(N4CCOCC4)c(c2)CCSCCSCC3)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_9105992db1_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_99fd2e8661,COc1cc2c3c(nc(NC(C)c4ncc(F)cn4)nc3c1)Nc1cn(cn1)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_99fd2e8661_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_a205f61904,CC(=O)Nc1ccc2c(c1)CCSCCSCCC(C1CN(C(=O)c3c(Cl)cccc3Cl)C1)Nc1nccc-2n1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_a205f61904_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_a288ba4633,Cc1c2cccc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_a288ba4633_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_b9165e2e82,Oc1ccc(C2Nc3ccc4cc3-c3ccnc5[nH]c(c2c35)CCSCSCC4)c(Cl)c1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_b9165e2e82_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_c1d77bcdc8,COc1ccc2c3cc(nc2c1)COCNCC(C(C)(C)O)n1c(C)c(c(=O)n1-c1ccccc1)C(=O)Nc1ccc(cn1)O3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c1d77bcdc8_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_c3cfa1549e,COc1cc2c3c(Nc4cn(C)cn4)nc(nc3c1)NC(C)(c1ncc(F)cn1)CCCSCCSCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c3cfa1549e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d336458ec5,CC1COCNCCC2C/C=C/CN(C)Cc3cc(ccc3S1(=O)=O)Nc1nccc(n1)-c1cccc(c1)O2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d336458ec5_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_daa9ac9995,O=C(CCl)/N=c1\scc2n1Cc1cccc3cc(ccc13)COCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_daa9ac9995_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_db9dae84ff,Oc1ccc(C2Nc3ccc4cc3-c3ccnc5[nH]c(c2c35)CCSCSCC4)cc1F,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_db9dae84ff_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e1b65b9b84,CNC(=O)c1ccc(Nc2nc3cc(n2)-c2cnc(n2C(C)C)CCSCSCC3)cc1F,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e1b65b9b84_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_e8b6bc09b6,C#Cc1cc2cc(c1)Nc1ncnc3cc(c(OCCOC)cc13)OC(COC)CNCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_e8b6bc09b6_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_ea2f170ec0,COc1c2nc(nc1-c1ccc(C(=O)NCC#N)cc1)Nc1ccc(cc1)N1CCOCC1CCNCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_ea2f170ec0_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_fa9c3a890e,CC1CCSCCSCCc2cc(-c3nc(-c4ccc(F)cc4)c(-c4cc[nH]c(=O)c4)[nH]3)ccc2-c2cn(nn2)CC(=O)O1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_fa9c3a890e_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_fd93385f54,N#CCNC(=O)c1ccc(-c2cc3nc(n2)Nc2ccc(N4CCOCC4)c(c2)CCCSCCSCCC3)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.7,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_fd93385f54_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_0361d9f297,NC(=O)c1cnc2c3c1[nH]c1cc(c(F)cc13)COCNCCC1CCCCC(C1)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_0361d9f297_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_0aca04f8ed,O=C1C=C(Nc2cc3ccc2CCSCCSCCc2cnc(F)cc2NCCO3)C(=O)N1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_0aca04f8ed_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_13c0f71e8d,CCOC(=O)c1cccc2c1CSCSCCc1cccc(F)c1C(=O)n1nc(nc1N)N2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_13c0f71e8d_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_1e36227027,Cc1cn2c(-c3cn[nH]c3)c3nc2c(n1)Nc1cc(ns1)[C@H](N1C[C@@H](C)O[C@@H](C)C1)CCOCOC3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_1e36227027_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_30ad59e1d3,N#Cc1cc2c3ncn(c3c1)-c1ncc3[nH]c(=O)n(c3n1)Cc1cc(cc(F)c1F)CNCOC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_30ad59e1d3_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_30f572f263,COc1ccc(-c2cc3c4cnc(nn24)Nc2ccc(N4CCN(C)CC4)c(Cl)c2CSCSC3)cn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_30f572f263_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_4f915c6504,COc1cc2nccc(Oc3ccc(NC(=O)c4c5ccn(c4=O)-c4ccc(cc4)CCNCSCCN5)nc3)c2cc1OC,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_4f915c6504_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_500a2333c5,COc1cc2c3c(nc(NC(C)c4ncc(F)cn4)nc3c1)Nc1cn(cn1)CCCSCCSCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_500a2333c5_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_5625d67564,O=c1[nH]cc2c3c(Nc4c(F)cc(F)cc4Cl)nc4cc(ncc4c13)CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_5625d67564_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_57901242b8,CC(=O)N[C@H]1CCc2ccc3c(c21)CCSCSCc1[nH]c2ncc(nc2c1C(=O)NC(C)C)O3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_57901242b8_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6a1cd35e01,Cc1ccccc1CS(=O)(=O)c1nnc([C@@H]2CC(C)CCCNCSCCC(C)(C)OC(=O)N2)o1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6a1cd35e01_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6b878c57b4,CN(C)CC1CCCCc2cc3nc(n2)Nc2ccc(c(c2)COCC=CCOCc2cccc-3c2)N1C,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6b878c57b4_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_6bbd4ec161,CCc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CCSCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_6bbd4ec161_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_75d85e2d6a,Cc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(Nc3ccc(N4CCN(C)CC4)cc3)n1)CCOCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_75d85e2d6a_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_84b23d19ac,COc1cc2c3c(Nc4cn(C)cn4)nc(nc3c1)NC(c1ncc(F)cn1)CCCSCCSCCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_84b23d19ac_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_953b1eeaaf,C[C@H](O)CN1CCN(c2ccc(Nc3nc4c5ccc(n5n3)-c3cccc(c3)S(=O)(=O)NC(C)(C)CCNCOC4)cc2F)CC1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_953b1eeaaf_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_95ef58e852,Cc1nc2c(s1)NC(=O)c1cnn3cc(c(N)nc13)COCNCc1c(Cl)cccc1-2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_95ef58e852_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_9ba10771de,COc1ccc(-c2cc3c4cnc(nn24)Nc2cc(Cl)c(N4CCN(C)CC4)c(c2)CSCOC3)cn1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_9ba10771de_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_c34f15f2da,c1ccc(-c2c3oc4nc(nc(NCCN5CCNCC5)c24)COCSCC(CN2CCCC2)Oc2ccc-3cc2)cc1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_c34f15f2da_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_cbe9c8730f,COc1ccc2c3nc(NC(C)c4ncc(F)cn4)nc2c1CSCSCc1nc(cn1C)N3,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_cbe9c8730f_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d6bad9c33f,O=c1[nH]c2cc3c(Nc4c(Cl)cc(-c5ccn[nH]5)cc4Cl)nc4cc(ncc4c13)CCCSCCSCC2,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d6bad9c33f_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
CAND_d93f8441dd,O=C1C=C(Nc2cc3ccc2CCSCCSCCC(Nc2ccnc(F)c2)CO3)C(=O)N1,vina_gpu_2_1,5AEP,32.53,13.271,-3.863,18.0,18.0,18.0,-7.6,1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\poses\CAND_d93f8441dd_vina_out.pdbqt,,generated,parsed_vina_gpu_2_1_fast_screen
